date,BTC,ETH,USDe,USDC
2024-02-21,0.03724531710768959,0.035482539769157356,0.0006467359156221865,0.00010025323683734695
2024-02-22,0.0360243184906376,0.035013743197003434,0.0006186367533048325,0.0029349681089432676
2024-02-23,0.03491931783009382,0.033941585359903235,0.0006496872932385129,0.002934169707004132
2024-02-24,0.03390444700744179,0.03454797491768862,0.0006369040225933562,0.002934293624086868
2024-02-25,0.03280820208432002,0.03419419401775067,0.0006103162108971228,0.0029359611755928315
2024-02-26,0.03170579542300465,0.03483074195750299,0.0005842763885092656,0.0029304479562747253
2024-02-27,0.03137084592741355,0.03422921178906791,0.0005932996376666088,0.002935491028939397
2024-02-28,0.030892957326144752,0.033903147978999175,0.0005784924830974913,0.0029338747368247674
2024-02-29,0.03202237366016583,0.03490221841250493,0.0006064335314479313,0.002934807860549527
2024-03-01,0.03170559873217734,0.034565017033023254,0.0007141186028520706,0.0029312406523669637
2024-03-02,0.030762826087197513,0.03435578622424054,0.0006946078648722164,0.0029372523099534635
2024-03-03,0.02984446292800109,0.033656230651070464,0.0006639276883361486,0.0029320371320073085
2024-03-04,0.02898654125831533,0.03360156711044034,0.000643217502739473,0.002935804128516761
2024-03-05,0.029796375385258998,0.03452698711319618,0.0006408053052894143,0.0029350263662704
2024-03-06,0.03634734196282436,0.035489152777770934,0.0006138344020874188,0.0029353071883277825
2024-03-07,0.0353481901902595,0.03823020155296611,0.0005996831919103808,0.002931256894212043
2024-03-08,0.03414832194992197,0.035792831470575256,0.0005903341954458151,0.0029328745526559807
2024-03-09,0.03307399248058717,0.03436229213106636,0.0005827906581384728,0.002937269249974866
2024-03-10,0.03195746561206374,0.03364334494136561,0.0005598399768876757,0.0029365388940142036
2024-03-11,0.030911491226815774,0.033554298013558886,0.0006711928666650524,0.002933641450123549
2024-03-12,0.030419645576794708,0.035027672974722465,0.0006857877481372514,0.002933733391937502
2024-03-13,0.029585571728440656,0.03580186555738873,0.0006569891159352815,0.0029342775642286485
2024-03-14,0.02878715214512042,0.03438643053157828,0.0006360596799932628,0.0029314427883481435
2024-03-15,0.028902007331505074,0.0375377949079842,0.0007503490498463254,0.0029368633273481183
2024-03-16,0.02946254995557948,0.04092786072982089,0.000723469097292836,0.0029359619946761374
2024-03-17,0.03460546739568667,0.04861480928910192,0.0007129711296964556,0.0029355574131452234
2024-03-18,0.03391187202430718,0.04219808883057876,0.0006820958648869901,0.002934918364535814
2024-03-19,0.03299757520906776,0.04210251667950945,0.0006591607381773803,0.0029304622775803263
2024-03-20,0.042479659829093894,0.0693821454311919,0.0006518073004099949,0.0029373284379508456
2024-03-21,0.042540570471843404,0.05982872729723859,0.0006494792436404829,0.0029355117739434133
2024-03-22,0.04259792277463096,0.04825447608648508,0.00062922422771266,0.0029332825419100005
2024-03-23,0.041891881060778076,0.04822472569924006,0.0006021261382359,0.0029334203478112576
2024-03-24,0.04033743336043563,0.04120405016878391,0.0005764483655142146,0.002936630840946729
2024-03-25,0.039333208064381606,0.03815487808787136,0.0005526258841560898,0.002933548780362496
2024-03-26,0.038231330209555596,0.0367708426460063,0.0005319034060280433,0.0029306944734074376
2024-03-27,0.03685230227028657,0.03485236711988606,0.0005141100772997644,0.0029365347499944005
2024-03-28,0.03562996112820638,0.03631309573572859,0.0005018452225016909,0.0029346534815533586
2024-03-29,0.034458893012741354,0.03486682677514461,0.0004856051524131301,0.0029335307380954963
2024-03-30,0.03350243095906895,0.0346555599966644,0.0004855420867433674,0.002932035927314634
2024-03-31,0.03238369301334848,0.03376053186976567,0.00046625669314180265,0.0029355384409874103
2024-04-01,0.03144659243155662,0.03460023012287241,0.000477741821466625,0.002934949086959437
2024-04-02,0.031321713794999075,0.0399386692113138,0.00046692163248594396,0.0029351056040450374
2024-04-03,0.036472509861529605,0.051384175914790664,0.0006016360824563443,0.002933515212322087
2024-04-04,0.03519565438336708,0.04313227560819399,0.0008006717961731558,0.002934355424406466
2024-04-05,0.0342996382847138,0.03832559855717782,0.0007670168492647002,0.0029349808192588754
2024-04-06,0.033273811212076634,0.03570858398479719,0.0007331306196093306,0.0029314425476722177
2024-04-07,0.03220392479633891,0.03439737271507268,0.0007022363517133589,0.0029374554724319857
2024-04-08,0.031141954171051305,0.03435196657868964,0.0006757516120262011,0.0029322241650247514
2024-04-09,0.030397741486375817,0.03728685682174949,0.0006573690176961664,0.002938825997596908
2024-04-10,0.03156529899259599,0.0451378545150048,0.0006453595623301931,0.002930947772303249
2024-04-11,0.030637213806484532,0.039521106020184195,0.0006211134953811449,0.0029369868493003396
2024-04-12,0.029748306300399378,0.03675769827284943,0.0005950218375099621,0.002936662507905298
2024-04-13,0.03180177650359846,0.05444402156466945,0.0007304257855821673,0.0029288437746724343
2024-04-14,0.03495381569109044,0.06081082937961143,0.0007045256533627627,0.0029339792334463224
2024-04-15,0.03394551351681387,0.05018116982105744,0.0006742788577341395,0.0029397923998820226
2024-04-16,0.03476286597623575,0.04336664780886812,0.0006644493735944365,0.002932227050662512
2024-04-17,0.03356619465847063,0.03852526478513563,0.0006401110977699989,0.0029319082037851537
2024-04-18,0.034964175744998154,0.03989237710587162,0.0006230164854785586,0.0029343553492931834
2024-04-19,0.03405163679501552,0.03708431381334531,0.0005971086387123181,0.002936802350773996
2024-04-20,0.03288911855765948,0.03502922306862232,0.0005718909453037212,0.0029332053484931427
2024-04-21,0.03185972696397534,0.03479048541688158,0.00059397575780646,0.0029338418045190967
2024-04-22,0.03080686724448661,0.03386315701261412,0.0005756126817030851,0.0029335153598547773
2024-04-23,0.03003142442499115,0.033615173527170875,0.0005516040305128534,0.0029349932870544547
2024-04-24,0.029150622381421187,0.0332635671638102,0.0005470778356359118,0.0029335160721626918
2024-04-25,0.030141035303492655,0.03567315715297025,0.0006214352837493339,0.002941396535478742
2024-04-26,0.029179318387931676,0.034306998122810566,0.0006465807887249017,0.0029273044098193507
