date,H_BTC_BTC,H_BTC_ETH,H_BTC_USDe,H_BTC_USDC,H_ETH_BTC,H_ETH_ETH,H_ETH_USDe,H_ETH_USDC,H_USDe_BTC,H_USDe_ETH,H_USDe_USDe,H_USDe_USDC,H_USDC_BTC,H_USDC_ETH,H_USDC_USDe,H_USDC_USDC
2024-10-15,0.00048313160337373496,0.0006537076947126427,2.692143612215642e-06,-5.687618689368798e-07,0.0006537076947126427,0.0013246185229715093,3.486429390639749e-06,-1.5840477772020281e-06,2.6921436122156417e-06,3.486429390639749e-06,1.3831681461941825e-07,3.259784122059192e-09,-5.687618689368799e-07,-1.584047777202028e-06,3.2597841220591923e-09,8.60733124184786e-06
2024-10-16,0.00046510361651839956,0.0006158832932575986,2.587591021064372e-06,-5.586685585272263e-07,0.0006158832932575986,0.0012213425058208171,3.2795049900586932e-06,-1.5226740483816592e-06,2.5875910210643723e-06,3.2795049900586932e-06,1.3273403764660405e-07,3.1970171677975727e-09,-5.586685585272263e-07,-1.5226740483816592e-06,3.1970171677975727e-09,8.623157007135385e-06
2024-10-17,0.00044617580928093224,0.0005853450138572831,2.521558054830989e-06,-5.466064411539134e-07,0.0005853450138572832,0.0011500263795252473,3.166205557544954e-06,-1.4759133024553229e-06,2.5215580548309887e-06,3.1662055575449535e-06,1.3139323313560613e-07,3.1777229905837678e-09,-5.466064411539135e-07,-1.4759133024553227e-06,3.1777229905837678e-09,8.604426394303354e-06
2024-10-18,0.00042883964393078476,0.0005652510171003773,2.472910266005081e-06,-5.361542781395027e-07,0.0005652510171003773,0.0011157777970933166,3.1197465538277335e-06,-1.4544309630515953e-06,2.472910266005081e-06,3.119746553827734e-06,1.3148111159654232e-07,3.178221358900081e-09,-5.361542781395027e-07,-1.4544309630515955e-06,3.1782213589000806e-09,8.612087054811627e-06
2024-10-19,0.00041538548069524136,0.0005547103026581167,2.6118093529630648e-06,-5.277215215656874e-07,0.0005547103026581167,0.001109356302672036,3.3382637253644625e-06,-1.4504582341829054e-06,2.611809352963065e-06,3.338263725364463e-06,1.5141585320572366e-07,3.4146014528680786e-09,-5.277215215656874e-07,-1.4504582341829052e-06,3.4146014528680786e-09,8.615296802248197e-06
2024-10-20,0.00039959854656541346,0.0005404568250038177,2.516828422356088e-06,-5.176449091290933e-07,0.0005404568250038177,0.0010946822010566358,3.258033218648186e-06,-1.4408759452908454e-06,2.5168284223560886e-06,3.258033218648186e-06,1.4615892665386155e-07,3.353406044973816e-09,-5.176449091290932e-07,-1.4408759452908452e-06,3.3534060449738156e-09,8.615385743597264e-06
2024-10-21,0.0003863883614785963,0.0005476461678413734,2.398247175866847e-06,-5.086493465016988e-07,0.0005476461678413736,0.001162428119423232,3.2533804232110267e-06,-1.4837002833426343e-06,2.3982471758668475e-06,3.2533804232110267e-06,1.3724773231124953e-07,3.2469124793379964e-09,-5.086493465016989e-07,-1.4837002833426345e-06,3.2469124793379964e-09,8.60396432984234e-06
2024-10-22,0.0004330822532248956,0.0006302347953819289,2.497261946960283e-06,-5.388148034575155e-07,0.000630234795381929,0.0013734856770105746,3.478250659492451e-06,-1.6136118866956741e-06,2.497261946960283e-06,3.478250659492451e-06,1.327709627014412e-07,3.195208723246845e-09,-5.388148034575155e-07,-1.6136118866956741e-06,3.195208723246845e-09,8.610440806107899e-06
2024-10-23,0.0004157219898928072,0.0006025811748841548,2.37451155448021e-06,-5.276604050366378e-07,0.0006025811748841549,0.0013080313408074045,3.2942091136017712e-06,-1.5741392778624449e-06,2.37451155448021e-06,3.2942091136017712e-06,1.2505102878857915e-07,3.0994503564142966e-09,-5.276604050366378e-07,-1.5741392778624447e-06,3.0994503564142966e-09,8.604870642651604e-06
2024-10-24,0.0004201991960353939,0.0006970706366682991,2.6567610796912522e-06,-5.310907928362758e-07,0.0006970706366682991,0.0017317621880641365,4.218329140890904e-06,-1.813237197622471e-06,2.6567610796912527e-06,4.2183291408909035e-06,1.5487799166120447e-07,3.4505054607759284e-09,-5.310907928362757e-07,-1.8132371976224712e-06,3.4505054607759284e-09,8.622887207974217e-06
2024-10-25,0.00041442548046610197,0.0006244672676218041,2.5512969850228678e-06,-5.269643254936423e-07,0.0006244672676218041,0.0014091694567388274,3.679501821036898e-06,-1.63441625898327e-06,2.551296985022868e-06,3.6795018210368983e-06,1.4481614805879113e-07,3.336620448470318e-09,-5.269643254936423e-07,-1.63441625898327e-06,3.3366204484703178e-09,8.611553375257331e-06
2024-10-26,0.00045184175147301237,0.0007149057227739309,3.1905977056439395e-06,-5.498248412164437e-07,0.0007149057227739309,0.0016939511524401158,4.831697600228681e-06,-1.790298682525683e-06,3.1905977056439395e-06,4.831697600228681e-06,2.0772815769994412e-07,3.9886951926745785e-09,-5.498248412164437e-07,-1.790298682525683e-06,3.9886951926745785e-09,8.593903090291707e-06
2024-10-27,0.0004333775536553776,0.0006371468271462664,3.0361864427916353e-06,-5.389177295792265e-07,0.0006371468271462664,0.0014028219912357244,4.272345732088338e-06,-1.6306381821547552e-06,3.0361864427916353e-06,4.272345732088339e-06,1.961245012315643e-07,3.88325546573577e-09,-5.389177295792265e-07,-1.630638182154755e-06,3.88325546573577e-09,8.610805143208354e-06
2024-10-28,0.0004188830919891877,0.0005904788226544463,2.884989118234182e-06,-5.301484852883982e-07,0.0005904788226544464,0.001246538717034191,3.892424629338102e-06,-1.5381380082731132e-06,2.884989118234182e-06,3.892424629338102e-06,1.8320473478806047e-07,3.755333733502892e-09,-5.301484852883982e-07,-1.5381380082731134e-06,3.755333733502892e-09,8.621975056939625e-06
2024-10-29,0.0004158503120313834,0.0005758541384551269,3.0310540068126365e-06,-5.275350050255917e-07,0.0005758541384551269,0.0011942023378732304,4.017286021004393e-06,-1.5036241990979713e-06,3.0310540068126365e-06,4.017286021004393e-06,2.0369819458279754e-07,3.95697153368454e-09,-5.275350050255917e-07,-1.5036241990979715e-06,3.95697153368454e-09,8.600945084578858e-06
2024-10-30,0.0004248115990849819,0.000578895907486219,3.0297376197863165e-06,-5.336676119861581e-07,0.000578895907486219,0.0011813939312679907,3.951603187293423e-06,-1.496960757242658e-06,3.0297376197863165e-06,3.951603187293423e-06,1.9922877309669626e-07,3.9159169577101845e-09,-5.336676119861581e-07,-1.496960757242658e-06,3.915916957710185e-09,8.617486815645159e-06
2024-10-31,0.0004111548103046897,0.0005577917331038696,2.8721100005594045e-06,-5.24649300486373e-07,0.0005577917331038695,0.001133258091679142,3.7293455510561974e-06,-1.464800782750459e-06,2.8721100005594045e-06,3.729345551056197e-06,1.8498590019338953e-07,3.7687379476578726e-09,-5.24649300486373e-07,-1.464800782750459e-06,3.7687379476578726e-09,8.600942065861403e-06
2024-11-01,0.0004884588569194966,0.0008015847680854564,3.990506495461104e-06,-5.727845137782829e-07,0.0008015847680854564,0.0019699734693902787,6.2678127108561454e-06,-1.9344178398457498e-06,3.990506495461104e-06,6.2678127108561454e-06,3.0058213306931775e-07,4.806537720926808e-09,-5.72784513778283e-07,-1.9344178398457494e-06,4.806537720926808e-09,8.626729848441645e-06
2024-11-02,0.0004781605697263743,0.0006970147666208944,3.893065271982034e-06,-5.656156043733147e-07,0.0006970147666208944,0.0015215990343851167,5.431568132588758e-06,-1.696793879006354e-06,3.893065271982034e-06,5.431568132588758e-06,2.922490879395473e-07,4.736682510529548e-09,-5.656156043733146e-07,-1.6967938790063542e-06,4.736682510529548e-09,8.595284866432487e-06
2024-11-03,0.0004579065094440628,0.0006346028786072072,3.731468459569176e-06,-5.543370016239648e-07,0.0006346028786072073,0.001317095271071703,4.949592313824757e-06,-1.5811072340155307e-06,3.7314684595691755e-06,4.949592313824757e-06,2.8036580753323487e-07,4.646318584017544e-09,-5.543370016239648e-07,-1.5811072340155307e-06,4.646318584017544e-09,8.621779739786128e-06
2024-11-04,0.00044523167365019393,0.0006099558622743929,3.5378608749533955e-06,-5.460643720392641e-07,0.0006099558622743929,0.0012514130309617193,4.63892903186939e-06,-1.5396125065198803e-06,3.5378608749533955e-06,4.63892903186939e-06,2.592011522659194e-07,4.461216738182256e-09,-5.460643720392641e-07,-1.5396125065198803e-06,4.461216738182256e-09,8.60405547374177e-06
2024-11-05,0.00044644587658208303,0.0006306855403025433,3.410146617948752e-06,-5.478245648197827e-07,0.0006306855403025433,0.0013342793849379488,4.610857830804496e-06,-1.5927085129400367e-06,3.410146617948752e-06,4.610857830804495e-06,2.4016996625098105e-07,4.302132764533147e-09,-5.478245648197827e-07,-1.5927085129400365e-06,4.302132764533147e-09,8.635513009838453e-06
2024-11-06,0.0004360621508427338,0.0005942097557611349,3.288057608098308e-06,-5.401010080515468e-07,0.0005942097557611349,0.0012126103980578604,4.28839750687302e-06,-1.5148634886633687e-06,3.288057608098308e-06,4.28839750687302e-06,2.2859704595911541e-07,4.1892725338005225e-09,-5.401010080515468e-07,-1.5148634886633687e-06,4.189272533800522e-09,8.597024231637314e-06
2024-11-07,0.0005390599399228608,0.0008326250106776511,3.6476597722758376e-06,-6.00559550743739e-07,0.0008326250106776509,0.0019259680548247692,5.392518035769951e-06,-1.9095715184888834e-06,3.6476597722758376e-06,5.392518035769951e-06,2.2757685003605426e-07,4.182408351751431e-09,-6.00559550743739e-07,-1.9095715184888834e-06,4.18240835175143e-09,8.604775791108426e-06
2024-11-08,0.0005129961906392257,0.0007657807397340053,3.91105744890458e-06,-5.863215580568308e-07,0.0007657807397340054,0.001711927566555115,5.587854970944175e-06,-1.8011636081478995e-06,3.91105744890458e-06,5.587854970944175e-06,2.749272564777287e-07,4.5939183322673215e-09,-5.863215580568307e-07,-1.8011636081478993e-06,4.5939183322673215e-09,8.610168840705867e-06
2024-11-09,0.0004900327620349494,0.0006824683595501051,3.668167585389752e-06,-5.720573774103683e-07,0.0006824683595501051,0.0014234094323205605,4.889575957101669e-06,-1.639686651182757e-06,3.668167585389752e-06,4.889575957101668e-06,2.5317146984070526e-07,4.4036356350816675e-09,-5.720573774103682e-07,-1.639686651182757e-06,4.4036356350816675e-09,8.580848763355659e-06
2024-11-10,0.00046803004671958434,0.0006674867312302696,3.4803406209654794e-06,-5.608240768476435e-07,0.0006674867312302696,0.001425615158173521,4.75069076065683e-06,-1.6459600466861364e-06,3.4803406209654794e-06,4.75069076065683e-06,2.386224795047052e-07,4.289280551725972e-09,-5.608240768476435e-07,-1.6459600466861362e-06,4.2892805517259716e-09,8.63440250756046e-06
2024-11-11,0.0004831147710020456,0.0006406708776714616,3.543139997867404e-06,-5.690878219994144e-07,0.0006406708776714617,0.001272361648488176,4.497140801885478e-06,-1.5535359731101282e-06,3.543139997867404e-06,4.497140801885478e-06,2.395870065460682e-07,4.294559468322854e-09,-5.690878219994144e-07,-1.5535359731101282e-06,4.294559468322854e-09,8.617229245928991e-06
2024-11-12,0.0006137565860632182,0.0007448182741281659,4.0171688946171765e-06,-6.402679080576278e-07,0.0007448182741281659,0.0013536192704329002,4.6659434146781395e-06,-1.5997694006405164e-06,4.0171688946171765e-06,4.66594341467814e-06,2.4242601460246566e-07,4.313317281600356e-09,-6.402679080576279e-07,-1.5997694006405167e-06,4.3133172816003555e-09,8.590530946317908e-06
2024-11-13,0.000588885841361968,0.000804898607934248,4.657236262606228e-06,-6.291778060659242e-07,0.0008048986079342479,0.0016475603732715454,6.09264419549255e-06,-1.7699487982355986e-06,4.657236262606229e-06,6.09264419549255e-06,3.395995877129364e-07,5.1125539190021445e-09,-6.291778060659242e-07,-1.7699487982355988e-06,5.112553919002144e-09,8.636151702577158e-06
2024-11-14,0.0005722951675240383,0.0007414743707900662,4.670659431065833e-06,-6.191508531547144e-07,0.0007414743707900662,0.0014386774357245682,5.791835233653195e-06,-1.6512360219482024e-06,4.670659431065834e-06,5.791835233653196e-06,3.5145896051898364e-07,5.199296166960023e-09,-6.191508531547144e-07,-1.6512360219482024e-06,5.199296166960023e-09,8.608635627988973e-06
2024-11-15,0.000689888916322151,0.0009061818257387934,5.4948211290163725e-06,-6.796630259947794e-07,0.0009061818257387934,0.0017825477861023935,6.9080303799197e-06,-1.8371635703182686e-06,5.4948211290163725e-06,6.9080303799197e-06,4.0352015137066275e-07,5.5625147982066194e-09,-6.796630259947794e-07,-1.8371635703182683e-06,5.5625147982066194e-09,8.599842848872081e-06
2024-11-16,0.0006803206512810384,0.0008089105322177734,5.23004295094325e-06,-6.747297107487084e-07,0.0008089105322177732,0.0014403826151301571,5.9519207004416335e-06,-1.65139639061532e-06,5.230042950943249e-06,5.951920700441633e-06,3.707135933386424e-07,5.335196584498903e-09,-6.747297107487084e-07,-1.6513963906153201e-06,5.3351965844989034e-09,8.601023595609197e-06
2024-11-17,0.0006456436968117458,0.0007382440886470341,4.878080975301488e-06,-6.574886588970057e-07,0.000738244088647034,0.0012641456022661108,5.338519345151424e-06,-1.5471731613282002e-06,4.878080975301489e-06,5.338519345151424e-06,3.398183460281965e-07,5.108089313698747e-09,-6.574886588970058e-07,-1.5471731613282e-06,5.108089313698747e-09,8.602031234379983e-06
2024-11-18,0.0006171687871766946,0.0007227254297302348,4.5754139075327685e-06,-6.441860698854039e-07,0.0007227254297302348,0.0012674552639446023,5.128193625841963e-06,-1.5525412753048333e-06,4.5754139075327685e-06,5.128193625841963e-06,3.1275074046127093e-07,4.910224359209409e-09,-6.441860698854039e-07,-1.5525412753048333e-06,4.91022435920941e-09,8.638261026841226e-06
2024-11-19,0.0005853040586905334,0.0007057101906306532,4.2884785431030774e-06,-6.260246965209487e-07,0.0007057101906306533,0.00127427007305305,4.9489518893090584e-06,-1.5533800051874334e-06,4.288478543103078e-06,4.9489518893090584e-06,2.897119090671458e-07,4.717318418652668e-09,-6.260246965209487e-07,-1.5533800051874334e-06,4.717318418652668e-09,8.603428890479937e-06
2024-11-20,0.0005613420335718981,0.0007351089747456415,4.302089928100284e-06,-6.134951151677899e-07,0.0007351089747456413,0.0014416745526985612,5.3921845042554934e-06,-1.6537326830865388e-06,4.302089928100284e-06,5.3921845042554934e-06,3.039981462485361e-07,4.8377719770598854e-09,-6.134951151677899e-07,-1.6537326830865386e-06,4.8377719770598854e-09,8.616201126023774e-06
2024-11-21,0.0005404941854632477,0.0006858084186997083,4.739295307249203e-06,-6.013504487173879e-07,0.0006858084186997084,0.001303182611788775,5.755644926423232e-06,-1.5705713253265504e-06,4.739295307249203e-06,5.755644926423231e-06,3.831638196652372e-07,5.419193264489714e-09,-6.013504487173879e-07,-1.5705713253265506e-06,5.419193264489714e-09,8.597935953200813e-06
2024-11-22,0.0005439988248303405,0.0007740460531467507,4.59442027232101e-06,-6.038149465889301e-07,0.0007740460531467507,0.0016493956377988076,6.25697250753515e-06,-1.768279433030952e-06,4.59442027232101e-06,6.25697250753515e-06,3.577698914740226e-07,5.245961764532603e-09,-6.038149465889302e-07,-1.7682794330309522e-06,5.2459617645326035e-09,8.614644592934585e-06
2024-11-23,0.0005177174641561572,0.0006914033950858598,4.452879802567218e-06,-5.892564862591638e-07,0.0006914033950858599,0.0013828027182049992,5.691720154944239e-06,-1.6196555589746453e-06,4.452879802567217e-06,5.691720154944239e-06,3.531268371412372e-07,5.213669498341578e-09,-5.892564862591637e-07,-1.6196555589746453e-06,5.2136694983415774e-09,8.617402039204104e-06
2024-11-24,0.0005095596186412808,0.0006525544271068354,4.472783155162477e-06,-5.841875201287422e-07,0.0006525544271068353,0.001251494695131557,5.482299164465275e-06,-1.5395478360723478e-06,4.472783155162477e-06,5.482299164465275e-06,3.619939937452496e-07,5.270614815685917e-09,-5.841875201287422e-07,-1.5395478360723478e-06,5.270614815685917e-09,8.603867847538655e-06
2024-11-25,0.00048586855819218906,0.0006212620808040733,4.1806315442001195e-06,-5.701812121092268e-07,0.0006212620808040732,0.0011896546338752553,5.116377032607338e-06,-1.5005303797308355e-06,4.1806315442001195e-06,5.116377032607337e-06,3.3167031888803145e-07,5.0449172402758284e-09,-5.701812121092268e-07,-1.5005303797308355e-06,5.044917240275828e-09,8.59719205872475e-06
2024-11-26,0.000739111844785255,0.0007523410409675588,5.4478568080237855e-06,-7.046259787448142e-07,0.0007523410409675588,0.0011468668917848067,5.307528951036176e-06,-1.47569887560098e-06,5.4478568080237855e-06,5.307528951036175e-06,3.702348054204723e-07,5.336475024128414e-09,-7.046259787448141e-07,-1.47569887560098e-06,5.336475024128414e-09,8.626078780958306e-06
2024-11-27,0.0007115481384959382,0.0007864967743581213,5.415125055835665e-06,-6.909715757303216e-07,0.0007864967743581214,0.0013019056646229109,5.728836295807973e-06,-1.571867444373571e-06,5.415125055835666e-06,5.728836295807973e-06,3.799737679468146e-07,5.404985107181122e-09,-6.909715757303215e-07,-1.5718674443735712e-06,5.404985107181122e-09,8.620063702717027e-06
2024-11-28,0.0006995182079660675,0.0008911534348578956,5.249999460601359e-06,-6.841112827777864e-07,0.0008911534348578956,0.00170018267791791,6.401450194824823e-06,-1.7936611227755638e-06,5.249999460601359e-06,6.401450194824823e-06,3.63294441131008e-07,5.282067673248675e-09,-6.841112827777864e-07,-1.7936611227755638e-06,5.282067673248675e-09,8.599120764122235e-06
2024-11-29,0.0006610130118936435,0.0008181173349297895,4.901260961490178e-06,-6.657946973475993e-07,0.0008181173349297893,0.001516390914545735,5.806009299745819e-06,-1.6959687360241614e-06,4.901260961490178e-06,5.80600929974582e-06,3.3507918679757704e-07,5.0768032986447406e-09,-6.657946973475993e-07,-1.6959687360241614e-06,5.0768032986447406e-09,8.615833231313292e-06
2024-11-30,0.0006301169507436064,0.0007387650254251338,4.596075070678571e-06,-6.492157216351423e-07,0.0007387650254251337,0.0012971242544878522,5.157476472232434e-06,-1.5666434365727814e-06,4.596075070678571e-06,5.157476472232434e-06,3.090974377039396e-07,4.86927900562917e-09,-6.492157216351423e-07,-1.5666434365727814e-06,4.86927900562917e-09,8.595463474494165e-06
2024-12-01,0.0006078456707053134,0.0007099980442485381,4.336069651449554e-06,-6.389131993410264e-07,0.000709998044248538,0.0012419718822126828,4.847586910116644e-06,-1.5357513275315112e-06,4.336069651449554e-06,4.847586910116644e-06,2.8519457745132145e-07,4.686786644387078e-09,-6.389131993410264e-07,-1.5357513275315114e-06,4.686786644387078e-09,8.627549386190026e-06
2024-12-02,0.0005769815209743676,0.000668564209364083,4.123056649819999e-06,-6.215845892963562e-07,0.0006685642093640829,0.001160150447937558,4.572617396661748e-06,-1.4823809073421542e-06,4.123056649819999e-06,4.572617396661748e-06,2.7165513135078647e-07,4.5687846227035835e-09,-6.215845892963563e-07,-1.4823809073421542e-06,4.5687846227035835e-09,8.604239357398391e-06
2024-12-03,0.0005702049482042778,0.0006793660904815669,3.968829287029556e-06,-6.180901031488817e-07,0.000679366090481567,0.0012121786246168885,4.5258476790134075e-06,-1.5155576912277372e-06,3.968829287029556e-06,4.525847679013408e-06,2.5470356675941167e-07,4.422800303644959e-09,-6.180901031488817e-07,-1.5155576912277372e-06,4.422800303644959e-09,8.606970138788436e-06
2024-12-04,0.000541376140047559,0.0006464353047500248,3.8007239650439664e-06,-6.033000050326711e-07,0.0006464353047500248,0.0011559551520639133,4.343667073985894e-06,-1.4826208609827237e-06,3.800723965043967e-06,4.343667073985894e-06,2.4602284155127547e-07,4.356614689727674e-09,-6.033000050326713e-07,-1.4826208609827235e-06,4.356614689727675e-09,8.637985180461777e-06
2024-12-05,0.0005278047991853408,0.0006813068059336888,3.7192065610704065e-06,-5.934259906583303e-07,0.0006813068059336887,0.0013170484938258957,4.594998423897528e-06,-1.5765420030941505e-06,3.7192065610704065e-06,4.594998423897528e-06,2.4163868454173244e-07,4.3020036200879155e-09,-5.934259906583304e-07,-1.5765420030941508e-06,4.3020036200879155e-09,8.574755255181286e-06
2024-12-06,0.0005544839062707224,0.0006703828053747208,3.6645147614696987e-06,-6.108485981453472e-07,0.0006703828053747208,0.00121379947336069,4.240484925000661e-06,-1.5198043657555709e-06,3.664514761469699e-06,4.240484925000661e-06,2.2329893990821648e-07,4.150989734432709e-09,-6.108485981453472e-07,-1.519804365755571e-06,4.150989734432709e-09,8.64409640580935e-06
2024-12-07,0.0005452631445808813,0.0006848675797777128,3.5147527575565733e-06,-6.031200066945635e-07,0.0006848675797777127,0.0012882394056578607,4.225317834525708e-06,-1.5591733783448248e-06,3.514752757556573e-06,4.225317834525709e-06,2.0889468537178596e-07,3.997802028530615e-09,-6.031200066945636e-07,-1.5591733783448248e-06,3.997802028530615e-09,8.574035073813097e-06
2024-12-08,0.0005184992207922364,0.0006399757440270469,3.3587235413014953e-06,-5.898337479283378e-07,0.0006399757440270469,0.0011829567187853734,3.96784111398353e-06,-1.4983312885492936e-06,3.3587235413014953e-06,3.9678411139835305e-06,2.0060519788635115e-07,3.92802642610849e-09,-5.898337479283378e-07,-1.4983312885492936e-06,3.92802642610849e-09,8.62085045765443e-06
2024-12-09,0.0004966591101585585,0.0006123733548704264,3.211804133757989e-06,-5.774209662598785e-07,0.0006123733548704265,0.0011307438267475884,3.790286632943887e-06,-1.4653481421858641e-06,3.2118041337579886e-06,3.790286632943887e-06,1.9150602072358066e-07,3.839190587630692e-09,-5.774209662598785e-07,-1.4653481421858641e-06,3.839190587630692e-09,8.626276650247263e-06
2024-12-10,0.0006268531088748689,0.0010639130273011853,3.692045950806168e-06,-6.47673722285041e-07,0.0010639130273011853,0.0027041809160223557,5.997537300846034e-06,-2.2622431279520743e-06,3.692045950806168e-06,5.997537300846034e-06,2.004964916177909e-07,3.920271530110004e-09,-6.47673722285041e-07,-2.2622431279520743e-06,3.920271530110005e-09,8.594377202677894e-06
2024-12-11,0.000599791087266159,0.0009046714023906535,3.5400373102044543e-06,-6.3418656769813e-07,0.0009046714023906536,0.0020434858320802158,5.110494828839893e-06,-1.9686492382032487e-06,3.5400373102044547e-06,5.110494828839892e-06,1.9264528336881443e-07,3.849815408333908e-09,-6.3418656769813e-07,-1.9686492382032487e-06,3.849815408333908e-09,8.61472930859813e-06
2024-12-12,0.0006015576544021685,0.0008320667613794919,3.4119060588350145e-06,-6.339660689664277e-07,0.0008320667613794918,0.0017235692526721426,4.516924650454279e-06,-1.80495424292575e-06,3.411906058835014e-06,4.516924650454278e-06,1.784266394619433e-07,3.6982595940621058e-09,-6.339660689664277e-07,-1.8049542429257497e-06,3.6982595940621054e-09,8.587797001606694e-06
2024-12-13,0.0005834736454715585,0.0007409431083102522,3.4030314895656495e-06,-6.25853170776736e-07,0.0007409431083102522,0.001409090005965068,4.136120479121312e-06,-1.6355570075644145e-06,3.403031489565649e-06,4.136120479121312e-06,1.8300021447378636e-07,3.751932769274659e-09,-6.25853170776736e-07,-1.6355570075644145e-06,3.751932769274659e-09,8.624153819008411e-06
2024-12-14,0.0005566242295193455,0.0006805648873383482,3.202088831200092e-06,-6.106272173976084e-07,0.0006805648873383482,0.0012461403045034786,3.747188463541221e-06,-1.5366295025086123e-06,3.202088831200092e-06,3.7471884635412215e-06,1.6984258194476012e-07,3.612172583276681e-09,-6.106272173976082e-07,-1.5366295025086123e-06,3.612172583276681e-09,8.607712462708651e-06
