date,resid_BTC,resid_ETH,resid_USDe,resid_USDC
2024-04-18,0.0292877149978233,0.0272142995959823,5.899723758507941e-05,0.0001063087283912
2024-04-19,0.0123262968037219,-0.0018636663372896,-6.626473999941777e-05,1.7583925545943188e-06
2024-04-20,0.0138924160868889,0.0319817208456833,-0.0007705512246373,-8.96302834037558e-06
2024-04-21,-5.963990269790818e-05,-0.0029395593657267,-0.0005538144862147,-6.625557759372687e-05
2024-04-22,0.0318445945210304,0.0174656327954829,-0.000152925400641,-5.301295913879387e-06
2024-04-23,-0.0078092139902524,0.0060269417700628,-0.0005430693450099,-6.756062870289583e-05
2024-04-24,-0.0342703433206005,-0.0248531730865765,-0.0012879252722485,0.0004069744379462
2024-04-25,0.0048188276436907,0.0056460703863672,0.0006547352902088,-0.0001570925312542
2024-04-26,-0.0155004856775453,-0.0080411948270332,-0.0009700364604827,3.075721396448093e-05
2024-04-27,-0.0084620877607021,0.0385762501901483,-0.0004378107098394,-7.411354890808297e-05
2024-04-28,-0.0001735110923647,0.0035960263608758,-0.0004448288419246,1.2513495999462978e-06
2024-04-29,0.0064486342905982,-0.0142771965347422,-0.0003165259003636,-7.493211447558887e-05
2024-04-30,-0.0526638187542961,-0.0649212384846543,0.0004096085346622,-0.0001220301368188
2024-05-01,-0.0392827430940992,-0.0138701112033602,-0.0009623398833801,-7.795332518574478e-05
2024-05-02,0.0085787457051692,0.0065111828798867,0.0007314368865062,6.321744538849749e-05
2024-05-03,0.0584495321811751,0.038223380996001,0.0005039293982836,0.000109108156414
2024-05-04,0.0244140027229365,0.0048518600169111,0.0002738436175911,1.712738881815862e-05
2024-05-05,0.0020339697697964,0.006630385665195,-0.0001836438821143,0.0001601642327069
2024-05-06,-0.0154781661992979,-0.0237000514188868,6.448112695000484e-06,-8.938065042101746e-05
2024-05-07,-0.0120258437330221,-0.0181640112691675,3.8086324891647386e-05,-0.0002072389216014
2024-05-08,-0.0211647349956694,-0.0106696998626986,0.0003439453716832,-0.0001209016125652
2024-05-09,0.0261773056527263,0.0210950168601342,0.0011568343793454,4.120871640738486e-05
2024-05-10,-0.0323558276287451,-0.0421262806562145,0.0001392738710895,5.460575677316444e-05
2024-05-11,-0.0046443148225376,0.000962103201117,-0.0010675503626568,-8.45483816211157e-05
2024-05-12,0.010636805488698,0.00619581333515,0.0005616636176452,3.2991081295207013e-06
2024-05-13,0.0231292664814054,0.0073687669081496,0.0006412804327894,-1.7448349270514433e-05
2024-05-14,-0.0205936462334258,-0.0230557989358076,-0.0001870571927413,7.487119776765126e-05
2024-05-15,0.0724816374896947,0.0530365408095734,0.0003201828569443,7.502788935917036e-05
2024-05-16,-0.0106842460819941,-0.0303955154814775,4.429033351681436e-05,-8.548487282507027e-05
2024-05-17,0.0235459988537532,0.0496897543159675,0.0006837795573376,-1.0304073784459149e-05
2024-05-18,0.0046692014670987,0.0096146261584821,0.0001733209156381,3.93091637103284e-05
2024-05-19,-0.013962578999952,-0.0161600394927604,-0.0003466413134043,-9.428455305264316e-05
2024-05-20,0.0735660698148803,0.1765782739631427,0.0003444183662703,-0.0001160790783789
2024-05-21,-0.010256485351945,0.0340086560815764,-0.0002149313877909,3.0939355953626136e-05
2024-05-22,-0.020308312774437,-0.0135032577475497,-0.0005171387327117,-0.0001671604275829
2024-05-23,-0.0154432058917689,0.0109093446122725,-0.0001297644845512,0.0001054714462882
2024-05-24,0.0065067826700228,-0.0129847292779318,0.0002088853563464,4.538748421112143e-05
2024-05-25,0.0074221165611686,0.0063061609377965,9.762814335743808e-05,-0.0001011981812128
2024-05-26,-0.0076406966176136,0.0205808187018641,-0.0004209509121015,-4.127732939415111e-05
2024-05-27,0.0119721167076226,0.0174718378240965,-0.0003520863681012,3.369508111969234e-05
2024-05-28,-0.0185011312685835,-0.0130458119938926,-0.0003346903167291,-1.0409709492214214e-05
2024-05-29,-0.0104776746230338,-0.0199303963662666,-0.0001171055727687,4.847593055493475e-05
2024-05-30,0.0118774857563334,-0.004013368152819,0.0006998103980943,-2.4461024138940387e-05
2024-05-31,-0.0163819869545977,0.0038506392893375,-0.0005734562214115,9.05692621465652e-05
2024-06-01,0.0034261817095492,0.014382415036138,0.0001300407440808,1.4444177452527186e-06
2024-06-02,0.0028028227241922,-0.0081674580230882,0.0016646293277787,-0.0001023164189152
2024-06-03,0.0104061323467831,-0.0035042703431626,-0.0005275156694117,-2.881993757000348e-05
2024-06-04,0.0280496298454709,0.0125125314431853,-1.1527676045085378e-05,0.0001158952735741
2024-06-05,0.0106224727157105,0.0138211399545917,1.4155372499417402e-05,4.282694318954474e-06
2024-06-06,-0.0082432978718147,-0.0133798585932326,-0.0002045712171271,-0.0001852962717923
2024-06-07,-0.0185634317092224,-0.0351704548978892,-0.0001106989792122,0.0001228105434864
2024-06-08,-0.00122402534184,0.0009706756365532,2.808853278623456e-06,-1.2955103375295426e-05
2024-06-09,0.0006452572123417,0.0070963013270437,-0.0005049381941134,-4.157156417956903e-05
2024-06-10,-0.0005659044360164,-0.0102903291165434,-0.0001025329189401,-6.285153085963012e-05
2024-06-11,-0.030642255730241,-0.0466709948214491,9.533600619810882e-05,9.860143331833896e-05
2024-06-12,0.0074407103704765,0.0177072581384043,0.0003672036516015,-4.36522572641873e-05
2024-06-13,-0.020233989809439,-0.0253657175521838,-6.513655460574781e-05,-2.060740078453179e-06
2024-06-14,-0.0130131203743509,0.0035029910177948,-0.0009570965009701,-7.485460551971694e-05
2024-06-15,0.0004173995023612,0.0245477397841324,0.0001413743092165,0.0001055331595125
2024-06-16,0.0062069170174347,0.0156514609787288,5.556020188736395e-05,-4.7178087514812415e-05
2024-06-17,-0.0016665722859684,-0.0302808719557782,0.0003316171916917,7.728747459033396e-05
2024-06-18,-0.0215764884026759,-0.007579216767006,-0.0001938424182721,1.1155708846111542e-05
2024-06-19,-0.004753757617781,0.0218275968307286,-7.766333233573938e-05,9.942837591617704e-05
2024-06-20,-0.0024365212050789,-0.0133115780246556,3.117646732668321e-05,1.7267625947164424e-05
2024-06-21,-0.0132002900572492,0.0017598405666416,2.270157238014065e-05,1.822124741494182e-05
2024-06-22,0.0017757722830687,-0.0057255123009395,-0.0002147712486157,-2.257417256217107e-05
2024-06-23,-0.0168049539592176,-0.0217054514093463,-0.0001641084236055,-6.596209674377433e-05
2024-06-24,-0.050288294681143,-0.0198577152786986,-0.0006249724697789,4.874026997802e-05
2024-06-25,0.0223778196807398,0.0136154410447912,0.0002197329914684,-6.934670353973671e-06
2024-06-26,-0.015178877886372,-0.00721470434865,-2.8924620245213787e-05,-0.0001874003926477
2024-06-27,0.0082936111505206,0.0224483637391512,-0.0005244849883128,-0.0001627062018542
2024-06-28,-0.0165318260306384,-0.0205349259508499,-0.0006665500665516,7.817887927260807e-05
2024-06-29,0.0053576655057495,0.0001418984891364,-0.0004368412199222,-0.0001778844891343
2024-06-30,0.0277024475814231,0.017949212771185,-0.0001386372078306,2.6747226406830736e-06
2024-07-01,0.0066330646291132,0.0025085148340957,-0.0003903081418083,-2.348145000028536e-05
2024-07-02,-0.0142561337930111,-0.0066566518159591,-0.000529111032823,-6.7296530716873e-05
2024-07-03,-0.0322312062324756,-0.0364604073193285,-0.0002262089381654,-3.643918897649082e-05
2024-07-04,-0.0560644397192247,-0.0748106278025898,-3.5017376107588494e-05,-1.2765131302583812e-05
2024-07-05,-0.0111980311927247,-0.02382350881466,0.0002170772732026,6.936853837676086e-05
2024-07-06,0.0267146622340053,0.0293552888216621,4.3719483728167175e-05,-2.045547556393927e-05
2024-07-07,-0.0416178315204735,-0.0463416683414498,-0.0002419502213806,-3.712251205643613e-05
2024-07-08,0.0121576692722189,0.030383584034755,-0.0001854094140591,-1.4966241697859676e-05
2024-07-09,0.0241820929807169,0.0152351421612644,-9.483570537764924e-05,3.483696403031137e-05
2024-07-10,-0.006707558921785,0.0127255597808859,9.099467682480473e-06,-7.855822686549867e-06
2024-07-11,-0.0050741947868258,-0.0002687752486069,-0.0002114107229561,5.563589799752605e-05
2024-07-12,0.009869705537875,0.011191946356664,0.0001938377120027,4.130938818027533e-05
2024-07-13,0.0189457909659076,0.0139791152914569,6.442231215005923e-05,0.000160218776978
2024-07-14,0.0293131209429503,0.0211716008755364,7.36848026925557e-05,-4.74577575402265e-05
2024-07-15,0.0680578117916339,0.0732820389094166,8.168635280158958e-05,0.0001114500900621
2024-07-16,0.0044829904949009,-0.0129412890612813,4.9923616509268064e-05,0.0001420055478657
2024-07-17,-0.0134012308188852,-0.0156904660016704,-0.0005080050085919,7.708290749895056e-05
2024-07-18,-0.0003990512658719,0.0113470074763577,-0.0001922062277317,-7.385647592622178e-05
2024-07-19,0.0360770350045809,0.0232712845046838,0.0009712687199945,9.14922437223942e-06
2024-07-20,0.0103037533609959,0.0042006292347804,0.0004824049332866,4.759489613997509e-05
2024-07-21,0.0180329203395383,0.0052465451248726,7.367744664962239e-05,1.669061199015015e-05
2024-07-22,-0.0106462557165644,-0.027233838557443,-0.0002635186195575,2.0821197610751407e-05
2024-07-23,-0.0263665126184759,0.0123521023035786,-0.0003609354725381,-5.928550370943498e-05
2024-07-24,-0.0071826116769581,-0.0423914576440049,-0.0003702491644729,-0.0001272938243979
2024-07-25,0.0017002966522048,-0.0494069962807463,-0.0010490928160228,4.09831560782845e-05
2024-07-26,0.0307397153493603,0.0318211016264393,-0.0001425449331888,0.0001790444526484
2024-07-27,0.0041295320766487,-0.0083496507466326,-7.773787564498854e-05,2.459347882904426e-05
2024-07-28,0.0032239160982704,0.0076590638912621,-6.025288681320737e-05,-0.0001053024007548
2024-07-29,-0.0211559516872338,0.0152294242321955,-0.0001287756146235,-2.6723999420457405e-05
2024-07-30,-0.0091641281029783,-0.01235006597285,5.930877476414384e-06,2.478724106164473e-06
2024-07-31,-0.0273464168559709,-0.0142139830342335,0.0004010869443838,3.761744190248195e-05
2024-08-01,0.0081087755897415,-0.0089036190633945,-0.0010799322951401,-3.62056793615232e-06
2024-08-02,-0.0593916872680054,-0.0693604805341367,-0.0004289007299162,-0.0001161515340802
2024-08-03,-0.0196184066565628,-0.0277215737769182,0.0007603029587913,8.254559836314021e-05
2024-08-04,-0.0436900735059051,-0.0773359586733068,-0.0002655436515127,-4.204260216075251e-05
2024-08-05,-0.078056702614375,-0.1052491689675837,0.0005268383547273,3.573897762332126e-05
2024-08-06,0.0310209259943261,0.0173700019649538,0.0004038317387569,0.000151682892212
2024-08-07,-0.016265489274552,-0.0506101532528681,0.0006428909645496,2.1486595884926052e-05
2024-08-08,0.1102065775251648,0.1387147125704897,0.0007590734314203,-8.870529987751164e-05
2024-08-09,-0.001593417794503,-0.0313700028570355,0.0003338597155613,0.0001748583559882
2024-08-10,-0.0035191026647136,0.0043419401464796,-0.0003202778093637,-9.431581316150353e-05
2024-08-11,-0.0341728696650138,-0.0216511088863048,-0.0002605233697163,-0.0001511313663794
2024-08-12,0.0065095580774493,0.0652319928352553,-0.000676652086906,-6.614362775821585e-05
2024-08-13,0.0190902579907745,-0.0073091337482901,-0.0004879387034603,-8.664982312714766e-05
2024-08-14,-0.0289614239653821,-0.01484950523116,-0.0003602521847615,1.2190170298449649e-05
2024-08-15,-0.0222112881477898,-0.0351413212431516,-0.0001068816026534,0.0001089528848965
2024-08-16,0.0197216458454181,0.0092874225661245,-2.4893318457682063e-05,-4.081792169443548e-05
2024-08-17,0.0102413075881212,0.0085433530856178,-0.0003692591088168,2.4194848316425656e-05
2024-08-18,-0.0157837310051099,-0.000115146395908,-2.188645424607564e-05,0.000480194266748
2024-08-19,0.0159982417767134,0.0094624093078692,-8.771305649559959e-05,6.12569541664778e-05
2024-08-20,-0.0084443890033286,-0.0243040124445822,-0.000387433923463,-8.512815009905047e-05
2024-08-21,0.0344865988780492,0.0227402116381172,3.860998982175448e-05,-2.387623884452814e-05
2024-08-22,-0.0089843299733409,-0.0028741512222848,-0.0001533491967516,-6.139178949065025e-05
2024-08-23,0.0560455400831932,0.0528804314889332,0.0006314270215597,-2.8502783420966228e-05
2024-08-24,0.0066879753828344,0.0021263168144513,-0.0003109165930728,-8.407302280436357e-05
2024-08-25,0.0015423154900574,-0.0069923859814721,8.181709220186155e-06,2.5818795794155347e-05
2024-08-26,-0.0220365870275309,-0.0246377076435947,-0.0004216300700166,-0.0001121427321403
2024-08-27,-0.0580938753296537,-0.0863333388913451,0.0001061861518255,3.342777003900081e-05
2024-08-28,-0.012736115938409,0.0282892615399565,-0.0003160942774575,-0.0001053434065336
2024-08-29,0.00524880978087,0.0004891592932334,-4.102764187807139e-05,-2.062398144296021e-05
2024-08-30,-0.0068462222559835,-0.0008354549304538,-0.0003168552291375,-2.98328665727715e-05
2024-08-31,-0.0018780305798818,-0.0045926246959223,-0.0002193442845451,-1.6586056452466972e-05
2024-09-01,-0.0281484247582862,-0.0342663122618855,-5.205790098711656e-05,1.4697619949381786e-06
2024-09-02,0.0256842543656259,0.0447624830794752,-0.0001139729325166,-5.868812454271007e-05
2024-09-03,-0.0255872088673037,-0.047093163724684,-2.528065129603986e-05,2.1186541326214848e-05
2024-09-04,0.0062117722663755,0.0119933976770825,0.0004071833188971,2.318836820874933e-05
2024-09-05,-0.0312517349661294,-0.0333955414523103,-0.0001131507449339,5.209148695555163e-05
2024-09-06,-0.0440185313685146,-0.0623430628343887,-0.0003857047539461,5.448676817232747e-05
2024-09-07,0.0012995003800688,0.0226756847266915,1.3947896727507618e-05,-3.838388127933391e-05
2024-09-08,0.0113757409845595,0.0104839207882301,0.0003332508640829,-7.877738500078641e-05
2024-09-09,0.0377854196286854,0.0266267946121654,0.0001254724839052,-6.79510060871222e-05
2024-09-10,0.0159250068088846,0.0134397797112846,-0.000406956743616,-6.587608278920685e-05
2024-09-11,-0.0059622405936059,-0.0206948579200229,8.503883840619e-05,-8.05841000741464e-06
2024-09-12,0.0124208814733412,0.0096730806278493,-0.0002967657190148,4.295114240679891e-05
2024-09-13,0.0431390036231719,0.0335801809963462,0.0003790386849681,0.0001923080698398
2024-09-14,-0.0085287992619556,-0.0091294309368078,-0.0004689335820855,-0.0001273414059766
2024-09-15,-0.014651226736407,-0.0408932543145416,-0.0004113268618222,9.216238736592784e-05
2024-09-16,-0.0156442677918388,-0.0107574064465457,-0.0001174714462996,-7.155054885156557e-05
2024-09-17,0.0306399942581401,0.0203640151960253,8.55167748401888e-05,-0.000120167186182
2024-09-18,0.0241789937977467,0.0122351147077457,-0.000126592949949,-0.0001506053746952
2024-09-19,0.0238649557246614,0.0396556568448829,0.0001825621792907,1.0545253388063691e-05
2024-09-20,0.0040039707208302,0.0386746424423767,-0.00026443526257,5.710527619313284e-05
2024-09-21,0.0025927828856565,0.0215058943703645,0.0003594901122849,0.0001892304457885
2024-09-22,0.005682823898628,-0.0123535503489248,-0.0002043209934124,1.7471436935636973e-05
2024-09-23,-0.006770372506859,0.0254526444208262,0.0003021050405756,6.800196869851852e-05
2024-09-24,0.0139851991628168,0.0025307109454854,-8.458070075673504e-05,-7.521387352339561e-05
2024-09-25,-0.0157167481897439,-0.0283092708353029,-0.0003905297540898,1.945149742735629e-05
2024-09-26,0.0280902843408974,0.0206075450588085,-8.269423369223279e-05,0.0001033025511521
2024-09-27,0.0116940463051723,0.0242523431242014,0.0003914600652915,-7.549345960788385e-05
2024-09-28,0.0017953884672892,-0.0064942362654775,6.347017266245931e-05,-7.333031675590318e-06
2024-09-29,-0.0038992328164666,-0.0064775499488309,-0.0002651508535823,-9.125930877515238e-05
2024-09-30,-0.0367840848039959,-0.0210518578586064,-0.0001508536176745,-1.680927788758746e-05
2024-10-01,-0.0433444386810953,-0.0607011655026755,3.796902549517904e-05,-1.7160276316530073e-05
2024-10-02,-0.0064669272274783,-0.0344316073562557,0.0005399493260983,2.362877924279305e-06
2024-10-03,-0.0001071889355237,-0.0062094973464061,-0.0006100808740518,8.247472540403279e-05
2024-10-04,0.0204184185978521,0.0276274491952557,0.0001809489816778,9.951809748799214e-05
2024-10-05,0.0030001011677281,0.0006869092229251,-0.0005319768890247,-1.5814017333671507e-05
2024-10-06,0.0099651696506297,0.0103598336736083,-0.000181143706559,-4.597970206938973e-05
2024-10-07,-0.0086016834947243,-0.0071310678576238,-0.0001695020783746,0.0001343173675359
2024-10-08,-0.0022335859019884,0.0077631125972323,-0.0003917481191744,-9.060266307840482e-05
2024-10-09,-0.0264599133115144,-0.0294274035655225,-0.0004501809389302,-0.0001314175648622
2024-10-10,-0.0079098888965092,0.0068947242718129,-0.0005846966794974,4.125635578934979e-05
2024-10-11,0.0354956626062295,0.0221879355410308,0.0004340415864734,-0.0001072033035925
2024-10-12,0.0123763181855181,0.0166275311813881,0.0001294569544716,-2.2702569731927828e-05
2024-10-13,-0.0050027685603572,-0.0032384281514047,-8.623785325710882e-05,-0.0001646639488826
2024-10-14,0.0512911844675152,0.0636282346955379,-8.78455608214582e-05,-0.0001508093779663
2024-10-15,0.0157824037960548,-0.0084005732072222,0.0001799655672189,-2.226391256904969e-06
2024-10-16,0.0081472245681234,0.0022874508250996,0.0003764050464081,-7.928615070653419e-05
2024-10-17,0.0016654067100366,-0.0022786611783002,-0.000212063294475,-3.4532105957668875e-05
2024-10-18,0.0109710051646871,0.0145529779837631,0.000650501155673,1.383381766787605e-05
2024-10-19,-0.0012622036409722,0.0030259832324401,0.0004738885810115,6.675382777368112e-05
2024-10-20,0.0125173536982069,0.0365651347009554,0.0002990624315485,-1.62196292510593e-05
2024-10-21,-0.0260420309216334,-0.029466624560941,0.0003714605261213,3.328209036741179e-07
2024-10-22,-0.0039108454476075,-0.0168815607613722,0.0002724539911856,-6.537741506163295e-05
2024-10-23,-0.0103609120370174,-0.0429860376593672,-0.0005288241478529,9.17137480063354e-05
2024-10-24,0.0207143464056437,0.010412112613596,-2.611882943172564e-05,7.117558455860167e-05
2024-10-25,-0.0216794859007432,-0.03932552424636,-0.0008981507467134,-0.0001050294329103
2024-10-26,0.0063993751929133,0.0181082738065245,2.910510285987207e-05,-6.878591422184508e-05
2024-10-27,0.0120533841339377,0.0109055934992603,0.0001035640294061,5.706053202260186e-05
2024-10-28,0.026717792471135,0.0237700028949008,0.0008927292075696,-6.293580532603515e-05
2024-10-29,0.0447294918312731,0.0282507397669433,0.0006794619249498,4.305444730209193e-05
2024-10-30,-0.0039810441142795,0.0076729109928483,0.0004179326314732,-8.44561091049938e-05
2024-10-31,-0.0324043986970758,-0.0544073148456815,-0.0010326010808435,0.0001297989967491
2024-11-01,-0.0090184066698713,-0.0012169199609407,0.0003324348059218,-8.548786795935314e-05
2024-11-02,-0.0065736856465591,-0.0079819019642287,0.0004995311544348,9.133122924258238e-05
2024-11-03,-0.0112960197274761,-0.0136646291078267,0.000154505479429,-2.500920459061556e-05
2024-11-04,-0.0102383243935093,-0.024138217551097,-0.0001298574720001,0.0002829598909748
2024-11-05,0.0190850571319947,0.0109732760754972,0.0004435567042364,5.405053465512948e-05
2024-11-06,0.0851740779554008,0.1176412398027755,0.0006629233304099,3.432363719424735e-05
2024-11-07,0.0128656265849744,0.0613638084270913,-0.0004705440619339,1.3302574125783513e-05
2024-11-08,0.0073483960973899,0.0231175251666717,-8.243595437604041e-05,-0.0003014467904399
2024-11-09,0.0037237702090825,0.0557737335174122,0.0003777259351346,3.5348094371086427e-05
2024-11-10,0.0468844943639523,0.019379549305581,0.0007368938419604,5.258444441229216e-05
2024-11-11,0.099688238309658,0.0562417342791616,0.0009834142777131,-0.0001506213456616
2024-11-12,-0.0018852940659907,-0.0384971845461842,-0.0007274091548839,0.0001686910772877
2024-11-13,0.0299174357379223,-0.0163283906068657,0.0007965403566792,8.42503019967275e-05
2024-11-14,-0.0337756143962606,-0.0424230704680043,-0.0006676692344149,-1.2085203314522231e-05
2024-11-15,0.0354477543372919,0.0146511284379984,0.000134713188745,-0.0001106820380613
2024-11-16,0.0002599802863522,0.0100359816548747,5.392674622976899e-05,-0.00017496539389
2024-11-17,-0.0098904164886063,-0.01821841396308,8.003227892863145e-05,0.0001564180076703
2024-11-18,0.0061908695808414,0.0424228877517511,0.0002017395138783,2.0511962456677528e-05
2024-11-19,0.0209274659122656,-0.0301952989239781,0.001090915422233,0.0001158485753683
2024-11-20,0.0211080395720082,-0.0123376592723333,-0.0007027032629052,-5.779816955935747e-05
2024-11-21,0.0443372561529103,0.0902045815422824,0.0003531117640642,2.824344298441216e-05
2024-11-22,0.0091281900751472,-0.0084616965012271,0.0007444568672708,8.04956941289821e-05
2024-11-23,-0.0136740035975922,0.0195511151544722,-0.0001688725670356,2.9885041802885483e-06
2024-11-24,0.0021970692252404,-0.009294418343604,-5.488961008924183e-05,-0.0001317308744822
2024-11-25,-0.0516768413055082,0.0150613782113351,-0.0006590982974689,7.100111392619004e-05
2024-11-26,-0.0180481720024796,-0.0254851335420715,-0.0008735858584752,0.0001396125490206
2024-11-27,0.0428972466336187,0.0951253747085354,0.0003857486829103,3.6018555413279218e-06
2024-11-28,-0.0029628333468517,-0.0210611595060169,0.0002702459690798,7.955762607683597e-05
2024-11-29,0.0175341422527268,0.004154930536307,8.31791775700086e-05,-0.0001074122109065
2024-11-30,-0.0054691515234153,0.0310885028576348,0.0001513127177519,0.0001239529532718
2024-12-01,0.0033954121491639,0.0018122301748435,0.0006040765445561,3.2732385594964376e-06
2024-12-02,-0.0139552264321068,-0.0178694195937848,-5.447973460040044e-05,-2.920253527853597e-06
2024-12-03,0.00244050517103,-0.0061258596901209,0.0006038295153749,0.0002896490978274
2024-12-04,0.0252588238420154,0.059488322107988,0.0007083090228854,-0.0001666950528997
2024-12-05,-0.0211919886294785,-0.0075851482001249,0.00050053002182,0.000291974717749
2024-12-06,0.0345802243224131,0.0501921309442374,6.4061491917595385e-06,-0.0002235182369234
2024-12-07,0.0007592170735349,-0.0004386652306946,-9.97804658853606e-05,1.5413418618411226e-05
2024-12-08,0.0098670082060695,0.0010921883706591,-0.0002661898843638,0.0001225996102591
2024-12-09,-0.0329292170206163,-0.0740079341603704,-0.0004186872419182,-5.373762426092304e-05
2024-12-10,-0.0135022984786032,-0.0232939007897707,0.0002386552369017,1.853916586023773e-05
2024-12-11,0.0427355976519802,0.0542036559426894,0.0002165475913294,-0.000244748238744
2024-12-12,-0.0061113554851504,0.0133728411434501,-0.0003327121256913,-2.396531687946706e-05
2024-12-13,0.0113518337809127,0.0075513741329993,-4.229756014606369e-05,-9.0441390370572e-05
2024-12-14,0.0004941802979575,-0.0106632578262308,-0.0003779991504685,-0.0002206006428152
