date,logret,residual
2024-02-21,-0.0085609043152299,-0.00906460540506509
2024-02-22,-0.0103585476400152,-0.01157383609927013
2024-02-23,-0.0112318061155125,-0.012570328175356927
2024-02-24,0.0164055941302176,0.014651953812344852
2024-02-25,0.0031390133682371,0.0037890208987641865
2024-02-26,0.052511187656945,0.052208666337659596
2024-02-27,0.0459362164404737,0.05006698714993579
2024-02-28,0.0906952929770419,0.0931366209073965
2024-02-29,-0.0211224142700192,-0.013038068122803552
2024-03-01,0.0200954657884242,0.018288142350756435
2024-03-02,-0.0066005473120913,-0.004341667415207489
2024-03-03,0.0181722046590131,0.014779029262992054
2024-03-04,0.0785670808490071,0.08118950650454139
2024-03-05,-0.0685829818149201,-0.06306574090014055
2024-03-06,0.0354997002008659,0.028459155508017725
2024-03-07,0.0123081400525162,0.018599889513231244
2024-03-08,0.020331312236987,0.01532882912284794
2024-03-09,0.0029062966320196,0.006411637151005227
2024-03-10,0.0075758256572058,0.010221548800980999
2024-03-11,0.0439922985827472,0.039475703032846934
2024-03-12,-0.0089498360493482,-0.004568880882201856
2024-03-13,0.022166899064075,0.02372518862685807
2024-03-14,-0.0233524614583817,-0.024856802235720576
2024-03-15,-0.0283089232920001,-0.03107493322859963
2024-03-16,-0.0607177252062971,-0.059502948131020375
2024-03-17,0.0460122407046093,0.03699480905988174
2024-03-18,-0.0123885075543679,-0.010112912848071963
2024-03-19,-0.0871207318570075,-0.08673784777177428
2024-03-20,0.0925108529687737,0.08613310241037216
2024-03-21,-0.036318674226214,-0.03246826127969234
2024-03-22,-0.0264984466521589,-0.03161656507121498
2024-03-23,0.0044342886654007,0.009717447561766747
2024-03-24,0.0483270931506787,0.04111927071867851
2024-03-25,0.0397250476948798,0.04113043574726167
2024-03-26,0.0004147786065633,0.010803185834535729
2024-03-27,-0.0076374445429507,-0.012825280261758235
2024-03-28,0.0183971899718802,0.01576436619801143
2024-03-29,-0.0121181580122033,-0.005389270171481773
2024-03-30,-0.0035477570486825,-0.009673811901447152
2024-03-31,0.0239528586963029,0.022877811707411887
2024-04-01,-0.0231370023332591,-0.017702698511779226
2024-04-02,-0.0629909043698848,-0.06932928844373466
2024-04-03,0.0081237430733196,0.004053580136711723
2024-04-04,0.0375988627118619,0.039941199479713925
2024-04-05,-0.0098456304182885,-0.01335274418122667
2024-04-06,0.0154824963625639,0.017691073017346293
2024-04-07,0.0067474553636266,0.010810426883263662
2024-04-08,0.0321857940970211,0.025008376083916713
2024-04-09,-0.0354137612037881,-0.02945593622667802
2024-04-10,0.0207393012425356,0.02039281745279482
2024-04-11,-0.0074977825845117,-0.011738940914524838
2024-04-12,-0.0417489701814357,-0.04187211272285534
2024-04-13,-0.0515220497152348,-0.05026850555541763
2024-04-14,0.0295985014949593,0.01969458703062543
2024-04-15,-0.0358109994965083,-0.034625731163475566
2024-04-16,0.0060619201772293,0.006502878567874606
2024-04-17,-0.0405395853499452,-0.042394968647275745
2024-04-18,0.0358412020861464,0.02928771499782335
2024-04-19,0.0051951428769125,0.012326296803721926
2024-04-20,0.0178658718865047,0.013892416086888985
2024-04-21,-0.001043662476567,-5.963990269790818e-05
2024-04-22,0.0290089017592762,0.03184459452103047
2024-04-23,-0.0064603984899154,-0.007809213990252499
2024-04-24,-0.0326063013162709,-0.034270343320600506
2024-04-25,0.0031812827691908,0.004818827643690798
2024-04-26,-0.0113289352190157,-0.015500485677545302
2024-04-27,-0.0052869179563561,-0.008462087760702189
2024-04-28,-0.004835296290155,-0.00017351109236474552
2024-04-29,0.0114670917875567,0.006448634290598236
2024-04-30,-0.0514946297165419,-0.05266381875429613
2024-05-01,-0.0400899234806573,-0.03928274309409921
2024-05-02,0.014814392549697,0.008578745705169291
2024-05-03,0.0617572064982478,0.05844953218117515
2024-05-04,0.0158013443890485,0.024414002722936517
2024-05-05,0.0021835110569643,0.002033969769796469
2024-05-06,-0.0136673647637231,-0.0154781661992979
2024-05-07,-0.0131819299956479,-0.01202584373302212
2024-05-08,-0.0185699862584929,-0.02116473499566947
2024-05-09,0.0299773086041792,0.026177305652726364
2024-05-10,-0.0364564546354895,-0.032355827628745164
2024-05-11,1.535686675779857e-05,-0.004644314822537611
2024-05-12,0.0107113641527938,0.010636805488698069
2024-05-13,0.0233714942378764,0.023129266481405408
2024-05-14,-0.0216740381115805,-0.02059364623342583
2024-05-15,0.0738042976614998,0.07248163748969479
2024-05-16,-0.0157557243971524,-0.010684246081994121
2024-05-17,0.0275228349050475,0.023545998853753282
2024-05-18,-0.0016578568052914,0.004669201467098776
2024-05-19,-0.0099451595532187,-0.01396257899995209
2024-05-20,0.0751090888252985,0.0735660698148803
2024-05-21,-0.0185288571822948,-0.010256485351945066
2024-05-22,-0.0145658695101857,-0.020308312774437082
2024-05-23,-0.0174065965877581,-0.01544320589176899
2024-05-24,0.0087433946680484,0.006506782670022859
2024-05-25,0.0107386583854296,0.0074221165611686075
2024-05-26,-0.0108555230580389,-0.007640696617613607
2024-05-27,0.0127105489937591,0.011972116707622672
2024-05-28,-0.0159539990459567,-0.01850113126858352
2024-05-29,-0.0105705290938473,-0.01047767462303386
2024-05-30,0.0115770099062721,0.01187748575633344
2024-05-31,-0.0128604927708071,-0.016381986954597794
2024-06-01,0.0031882581048563,0.003426181709549204
2024-06-02,0.0006594499605228,0.0028028227241922404
2024-06-03,0.015425138658129,0.010406132346783116
2024-06-04,0.0253002252489249,0.02804962984547096
2024-06-05,0.0072722178166024,0.010622472715710535
2024-06-06,-0.0045918902720174,-0.00824329787181473
2024-06-07,-0.0201945570798915,-0.018563431709222446
2024-06-08,-0.0005310196389043,-0.0012240253418400134
2024-06-09,0.004925659126588,0.0006452572123417976
2024-06-10,-0.0019504270460224,-0.0005659044360164559
2024-06-11,-0.0318673749178799,-0.03064225573024108
2024-06-12,0.0134122341743001,0.007440710370476548
2024-06-13,-0.0219981554211603,-0.02023398980943906
2024-06-14,-0.0112273344053885,-0.013013120374350954
2024-06-15,0.0027216870164856,0.0004173995023612504
2024-06-16,0.0067461931212005,0.006206917017434791
2024-06-17,-0.0022346697987334,-0.0016665722859684528
2024-06-18,-0.0205057718831529,-0.021576488402675995
2024-06-19,-0.0027739875153258,-0.004753757617781003
2024-06-20,-0.0020285342777128,-0.002436521205078999
2024-06-21,-0.0113626640759907,-0.013200290057249224
2024-06-22,0.0024367818200783,0.001775772283068704
2024-06-23,-0.0168214413620013,-0.0168049539592176
2024-06-24,-0.0470429339934117,-0.05028829468114303
2024-06-25,0.0250209785898576,0.02237781968073984
2024-06-26,-0.0162031982640602,-0.015178877886372084
2024-06-27,0.0129645478634579,0.008293611150520665
2024-06-28,-0.0210738120086126,-0.016531826030638498
2024-06-29,0.0093599200646927,0.005357665505749534
2024-06-30,0.0289892727317244,0.027702447581423126
