date,logret,residual
2024-07-21,-2.69402621160752e-05,1.669061199015015e-05
2024-07-22,2.980153192989e-06,2.0821197610751407e-05
2024-07-23,-7.599668085918965e-05,-5.928550370943498e-05
2024-07-24,-8.601732887877588e-05,-0.00012729382439795848
2024-07-25,0.0001479476086955,4.09831560782845e-05
2024-07-26,0.0001650889353337,0.00017904445264844252
2024-07-27,-0.0001240823524602,2.459347882904426e-05
2024-07-28,-0.0001489549152466,-0.00010530240075485302
2024-07-29,5.799908925769277e-05,-2.6723999420457405e-05
2024-07-30,3.802840937218419e-05,2.478724106164473e-06
2024-07-31,3.397400154759481e-05,3.761744190248195e-05
2024-08-01,-3.194744978561763e-05,-3.6205679361523197e-06
2024-08-02,-0.0001200504737981,-0.00011615153408021162
2024-08-03,0.0001729777831577,8.254559836314021e-05
2024-08-04,-8.600830030102254e-05,-4.204260216075251e-05
2024-08-05,4.607466641907237e-05,3.573897762332126e-05
2024-08-06,0.000139939528234,0.00015168289221207846
2024-08-07,-0.0001050124117649,2.1486595884926055e-05
2024-08-08,-0.000126005608668,-8.870529987751164e-05
2024-08-09,0.0002460359203396,0.00017485835598826015
2024-08-10,-0.0002130130477055,-9.431581316150351e-05
2024-08-11,-0.0001149886859016,-0.00015113136637944532
2024-08-12,7.701824924993097e-05,-6.614362775821585e-05
2024-08-13,-2.300947477816006e-05,-8.664982312714766e-05
2024-08-14,8.297468543674677e-05,1.2190170298449649e-05
2024-08-15,0.000111992985625,0.00010895288489656329
2024-08-16,-0.000129994092634,-4.081792169443548e-05
2024-08-17,3.9041725327347664e-05,2.4194848316425656e-05
2024-08-18,0.0004748161040897,0.0004801942667480613
2024-08-19,-0.0003098443902853,6.12569541664778e-05
2024-08-20,-0.0002090204271584,-8.512815009905047e-05
2024-08-21,6.002259819840577e-05,-2.387623884452814e-05
2024-08-22,-3.701450316275228e-05,-6.139178949065025e-05
2024-08-23,1.9014062449489324e-05,-2.8502783420966228e-05
2024-08-24,-5.298993314703136e-05,-8.407302280436357e-05
2024-08-25,8.994413009302666e-05,2.5818795794155347e-05
2024-08-26,-0.0001179601900926,-0.00011214273214035995
2024-08-27,0.0001079469296748,3.3427770039000815e-05
2024-08-28,-0.0001079469296748,-0.00010534340653360527
2024-08-29,4.399082368817721e-05,-2.062398144296021e-05
2024-08-30,9.000594009462087e-06,-2.98328665727715e-05
2024-08-31,0.0,-1.6586056452466972e-05
2024-09-01,2.10408076936055e-05,1.4697619949381786e-06
2024-09-02,-6.002409727899457e-05,-5.8688124542710066e-05
2024-09-03,6.497130505854254e-05,2.1186541326214848e-05
2024-09-04,1.7046817654597847e-05,2.3188368208749334e-05
2024-09-05,2.6940531876868072e-05,5.209148695555163e-05
2024-09-06,1.406600700295774e-05,5.448676817232747e-05
2024-09-07,-8.80350030601501e-05,-3.838388127933391e-05
2024-09-08,-5.597211934228335e-05,-7.877738500078641e-05
2024-09-09,0.0,-6.79510060871222e-05
2024-09-10,-5.007243215762202e-06,-6.587608278920685e-05
2024-09-11,4.899837370490101e-05,-8.05841000741464e-06
2024-09-12,5.698292349688954e-05,4.295114240679891e-05
2024-09-13,0.0001579377834504,0.00019230806983983685
2024-09-14,-0.0002789409607361,-0.00012734140597662956
2024-09-15,0.0001579568940709,9.216238736592783e-05
2024-09-16,-0.0001079444460873,-7.155054885156557e-05
2024-09-17,-9.50198284563833e-05,-0.0001201671861820171
2024-09-18,-3.702083394054113e-05,-0.00015060537469528145
2024-09-19,0.0001350210630438,1.0545253388063693e-05
2024-09-20,7.003685819186094e-05,5.710527619313284e-05
2024-09-21,0.000136006507066,0.0001892304457885368
2024-09-22,-0.0001309998046412,1.7471436935636973e-05
2024-09-23,2.4913932199989093e-05,6.800196869851852e-05
2024-09-24,-0.0001179592479287,-7.521387352339561e-05
2024-09-25,6.103775025807931e-05,1.945149742735629e-05
2024-09-26,0.0001069858959934,0.00010330255115215483
2024-09-27,-0.0001640298514165,-7.549345960788385e-05
2024-09-28,3.600304238018516e-05,-7.333031675590318e-06
2024-09-29,-6.795384768029907e-05,-9.125930877515238e-05
2024-09-30,4.595876557710571e-05,-1.680927788758746e-05
2024-10-01,1.2994443027954836e-05,-1.7160276316530073e-05
2024-10-02,1.102726186512512e-05,2.3628779242793055e-06
2024-10-03,8.499524574137013e-05,8.247472540403279e-05
2024-10-04,3.504502451603176e-05,9.951809748799214e-05
2024-10-05,-0.0001040658579276,-1.5814017333671507e-05
2024-10-06,-4.595692739945148e-05,-4.597970206938973e-05
2024-10-07,0.000176007758862,0.00013431736753598
2024-10-08,-0.000187035351359,-9.060266307840482e-05
2024-10-09,-8.798666137428628e-05,-0.00013141756486223467
2024-10-10,0.0001649984421881,4.125635578934979e-05
2024-10-11,-0.0001260115273006,-0.00010720330359254329
2024-10-12,4.601929520711686e-05,-2.2702569731927828e-05
2024-10-13,-0.000125008126138,-0.00016466394888260585
2024-10-14,-3.201460868003476e-05,-0.00015080937796632676
2024-10-15,0.0001409877544783,-2.226391256904969e-06
2024-10-16,-6.396365102289442e-05,-7.928615070653419e-05
2024-10-17,1.9970451482198483e-05,-3.4532105957668875e-05
2024-10-18,5.502100173291421e-05,1.383381766787605e-05
2024-10-19,5.597167226846206e-05,6.675382777368112e-05
2024-10-20,-6.89666087141662e-05,-1.62196292510593e-05
2024-10-21,1.9671342534858545e-06,3.3282090367411787e-07
2024-10-22,-5.901571095316905e-05,-6.537741506163295e-05
2024-10-23,0.0001380555403922,9.171374800633541e-05
2024-10-24,1.400716123591694e-05,7.117558455860167e-05
2024-10-25,-0.0001790680217673,-0.00010502943291035116
2024-10-26,6.021116891567134e-06,-6.878591422184508e-05
2024-10-27,0.0001280444766742,5.706053202260186e-05
2024-10-28,-0.0001020527445473,-6.293580532603515e-05
2024-10-29,7.904409818316608e-05,4.305444730209193e-05
2024-10-30,-0.0001020550927897,-8.44561091049938e-05
2024-10-31,0.0001800796772492,0.00012979899674919114
