date,logret,residual
2024-02-21,4.783817844552867e-05,4.94881852007069e-05
2024-02-22,-0.0008528623726456,-0.0008378321181156808
2024-02-23,0.0006203140297482,0.0003693951744925748
2024-02-24,-0.0001218893082326,-4.042011454505642e-05
2024-02-25,6.392231999963953e-05,8.165539298318009e-05
2024-02-26,0.0008773582538853,0.0008673194316675152
2024-02-27,-0.0003532779171792,-5.44659498217485e-05
2024-02-28,0.0010972511798713,0.0010875763963060455
2024-02-29,-0.0013217724089277,-0.0009723551533187618
2024-03-01,0.0005757773718443,0.00033322170672864053
2024-03-02,-4.091207769108202e-05,1.32097137500382e-05
2024-03-03,-0.0003342572822483,-0.00024862884826618763
2024-03-04,0.0007960859727052,0.0006725991901009569
2024-03-05,-0.0001127026732293,0.00015579581788426034
2024-03-06,-0.0003880178289539,-0.0003431918476205935
2024-03-07,0.0006104388559926,0.0005557950341198025
2024-03-08,0.0006299045886815,0.000780711836332395
2024-03-09,0.0001943216973297,0.0005158816165971237
2024-03-10,-0.0012820799495477,-0.001107961153994405
2024-03-11,-0.0007713706260206,-0.00102924576230763
2024-03-12,0.00019266046972,-0.0001779096098562112
2024-03-13,0.000439089069151,0.0004235113622302903
2024-03-14,-0.0013947829484526,-0.001301871294985088
2024-03-15,0.0004374849661994,9.225209393884848e-05
2024-03-16,-0.0005593337156049,-0.0006392683039721505
2024-03-17,0.0001478126441102,2.4606633205850832e-05
2024-03-18,0.0004275926770454,0.0003038644794749754
2024-03-19,-0.0005314523008525,-0.0003602596796603957
2024-03-20,0.0008099857644611,0.0005973340551062954
2024-03-21,-0.0003244870371737,-9.50599560374334e-05
2024-03-22,5.892971847050216e-05,-2.216891881048578e-05
2024-03-23,4.785551919687502e-05,6.495677552699792e-05
2024-03-24,-8.58320510143144e-05,-0.00011093286557930889
2024-03-25,0.0002177204840661,0.00020777473833353622
2024-03-26,-0.0002117679543005,-0.00019395525285684622
2024-03-27,-0.0002995752745163,-0.00032578428971275945
2024-03-28,0.0002715980765261,0.00011449451424770858
2024-03-29,0.0005990171798783,0.0006496225912171842
2024-03-30,-1.3921023416754502e-05,0.00015135407735336056
2024-03-31,-0.0005300949189198,-0.0004355123406632266
2024-04-01,0.0003793309098228,0.00020904202302620718
2024-04-02,0.0017862877949649,0.0018672118415610625
2024-04-03,-0.0017652246850674,-0.0011918629391521325
2024-04-04,-0.0002087466769075,-0.0004670468197623309
2024-04-05,0.0001368684756785,-0.00011115807276772997
2024-04-06,-0.0001698387256252,-0.00011272308141492058
2024-04-07,0.0003494055559374,0.00022492400837793232
2024-04-08,-0.000391304337296,-0.0002444806896685863
2024-04-09,-0.0004683859795579,-0.0006092802314074439
2024-04-10,0.0003045829880014,0.0001634307609975535
2024-04-11,0.0001269020427455,9.048123618153814e-05
2024-04-12,-0.0014520019154551,-0.0013623575760926933
2024-04-13,-0.0003140497213969,-0.0008171907594732746
2024-04-14,-0.0001250392687243,-0.00040763304782222336
2024-04-15,0.0007150231855599,0.000490759691064135
2024-04-16,0.0003448404914558,0.00046241561458238334
2024-04-17,0.0005096552017222,0.0006022943618575185
2024-04-18,-0.0001169392730448,5.899723758507941e-05
2024-04-19,-6.585878699426871e-05,-6.626473999941777e-05
2024-04-20,-0.0007325992379151,-0.0007705512246373586
2024-04-21,-0.0002890054314574,-0.0005538144862147558
2024-04-22,8.100623457379754e-05,-0.00015292540064100373
2024-04-23,-0.0004521451753954,-0.0005430693450099292
2024-04-24,-0.0010609945734758,-0.0012879252722485393
2024-04-25,0.0011300457889328,0.0006547352902088789
2024-04-26,-0.0010579964216542,-0.0009700364604827636
2024-04-27,-0.0001221347945818,-0.00043781070983945876
2024-04-28,-0.0001352252734215,-0.0004448288419246879
2024-04-29,-0.0001513068158784,-0.00031652590036369
2024-04-30,0.0006840422247756,0.0004096085346622133
2024-05-01,-0.0010537475147449,-0.0009623398833801325
2024-05-02,0.0011648549727773,0.0007314368865062172
2024-05-03,0.0003703485888726,0.0005039293982836337
2024-05-04,0.0001771318071031,0.0002738436175911866
2024-05-05,-0.0002021236348066,-0.00018364388211439966
2024-05-06,0.0001120706436297,6.448112695000484e-06
2024-05-07,0.0001120580852079,3.8086324891647386e-05
2024-05-08,0.0003731183591641,0.00034394537168322013
2024-05-09,0.0011145309866156,0.0011568343793454663
2024-05-10,-0.000208906019254,0.00013927387108950856
2024-05-11,-0.0011157179569367,-0.0010675503626568568
2024-05-12,0.0009218989481412,0.0005616636176452991
2024-05-13,0.0005245468757159,0.0006412804327894551
2024-05-14,-0.0004156605221063,-0.000187057192741397
