date,BTC_USDe,BTC_USDC,ETH_USDe,ETH_USDC
2024-09-04,-0.0008464555607181028,-0.00020674638010409344,-0.0007660052054754374,-0.00019074900656960235
2024-09-05,-0.0008500420786594372,-0.00020625429415130415,-0.0007627676382548044,-0.0001926763095189847
2024-09-06,-0.0008484171906766864,-0.00020744069476699698,-0.0007505077928930016,-0.00019260962361391238
2024-09-07,-0.0008393894778172312,-0.00020725706252742472,-0.0007491463159485821,-0.0001907829004264552
2024-09-08,-0.0008440846365985056,-0.00020632537814092305,-0.0007503581079923854,-0.0001895189105164637
2024-09-09,-0.0005550012295421324,-0.00020594005309060865,-0.0005363397188624157,-0.00018945231906812297
2024-09-10,-0.0005504481108685477,-0.00020432682143047158,-0.0005365943373634424,-0.0001893735431951231
2024-09-11,-0.0005482149267360042,-0.00020425188721925075,-0.0005312289467604782,-0.00018961847095486922
2024-09-12,-0.000551109698790726,-0.00020262856733974438,-0.0005395497113430783,-0.00018962456635655632
2024-09-13,-0.0005481592763416273,-0.00020523677882351642,-0.0005333212391774934,-0.00018982341385299575
2024-09-14,-0.00055014893280131,-0.00017784163446797627,-0.0005320945532893254,-0.00019127844097575764
2024-09-15,-0.0005454737294479129,-0.00020980079959377317,-0.0005427317912708992,-0.00019591425640986211
2024-09-16,-0.0005450063395701853,-0.00020967222985313928,-0.0005411581702976509,-0.00019616684024350122
2024-09-17,-0.0005488655718184171,-0.00020968633622874233,-0.0005432313910026478,-0.00019613329524522912
2024-09-18,-0.0005460764070213226,-0.00020966953240333537,-0.0005600668470870246,-0.0001943419456401224
2024-09-19,-0.0005471184819155363,-0.00020921891014885713,-0.0005595001255850259,-0.00018690639786111176
2024-09-20,-0.0005500800462766753,-0.00021011020917491784,-0.0005612634859390204,-0.00019456333574498246
2024-09-21,-0.000549508701495591,-0.00021035962086984105,-0.0005608947569860491,-0.00019500378301341874
2024-09-22,-0.0005492423712232024,-0.00021030607673569796,-0.0005610032606845351,-0.00019617975207078108
2024-09-23,-0.0005486541680937335,-0.00021032893033019965,-0.0005515651237151727,-0.00019219839659870337
2024-09-24,-0.0005506396127354777,-0.00021038510926218984,-0.00053883127594683,-0.0001921867454634705
2024-09-25,-0.0005506409256632268,-0.00020950777315715502,-0.0005379102794590632,-0.00019509924383678142
2024-09-26,-0.0005506255656925669,-0.00020997012341851564,-0.0005372333482065966,-0.00019580878209742196
2024-09-27,-0.0005508984906863034,-0.00021044760457180524,-0.0005345202613812143,-0.00019203162566830206
2024-09-28,-0.0005507998186416436,-0.00021044068329267686,-0.0005357125498011815,-0.00019602100513093338
2024-09-29,-0.000551604668034568,-0.00021064093342476094,-0.0005287086141160056,-0.00019170986150949417
2024-09-30,-0.0005506805504067032,-0.00021067854221150478,-0.0005211664153685074,-0.00019605618439034
2024-10-01,-0.0005492303250541505,-0.00021256479426947785,-0.000520592332374105,-0.000197355924879261
2024-10-02,-0.0005174412231725811,-0.00021011277527854274,-0.0005095809127853476,-0.00019252922746649002
2024-10-03,-0.0005263760935978649,-0.00020972938416541638,-0.0005119041982530772,-0.00019476942627710082
2024-10-04,-0.0005452664311308288,-0.00021160116669573803,-0.0005453291543169082,-0.00019466490174052206
2024-10-05,-0.000547693995705582,-0.00016163721454769714,-0.000547111381707338,-0.00018718790192155115
2024-10-06,-0.0005471955530214498,-0.00016063776901513715,-0.0005295291360878465,-0.00018788314930310573
2024-10-07,-0.0005446049439522882,-0.00018742713975002779,-0.0005289309745787359,-0.00018836223146421772
2024-10-08,-0.0005466257513785298,-0.00016393076872390483,-0.0005282829208142678,-0.00019081374720806521
2024-10-09,-0.0005441169238728318,-0.00019329534617544238,-0.0005233485771825336,-0.00019422320757626842
2024-10-10,-0.0005436999978934585,-0.00019239684433553268,-0.0005167417040952979,-0.0001941077713947576
2024-10-11,-0.0005398333291620307,-0.00019559285164176692,-0.0005140643197700313,-0.0001969648199413556
2024-10-12,-0.000545128083809207,-0.0001924408341660871,-0.0005178907261938822,-0.00019267205627716288
2024-10-13,-0.00053877322098439,-0.0001938007988842314,-0.0005165585126334029,-0.00019677652618605896
2024-10-14,-0.0005353773901529581,-0.0001923573095836098,-0.0005115944551271237,-0.00019203365087699806
2024-10-15,-0.0005329083594832043,-0.000188382785526732,-0.000512456494600168,-0.00019313882972504763
2024-10-16,-0.0005338127016425745,-0.00018869493292022956,-0.0005116277331789508,-0.00019381664758375607
2024-10-17,-0.000538302489300823,-0.00018892551897143115,-0.0005182561434902914,-0.0001953831521631556
2024-10-18,-0.0005346858327878266,-0.00018860901368714198,-0.0005171318862923111,-0.00019259105244771182
2024-10-19,-0.0005355794248690257,-0.00018882812895181588,-0.0005183027930313919,-0.00019271486987107957
2024-10-20,-0.000536145089657378,-0.0001941199938650311,-0.0005183480971716575,-0.00019689505425998262
2024-10-21,-0.0005397682455963704,-0.00019405216768347475,-0.0005244224388744602,-0.00019262521285952523
2024-10-22,-0.0005401916401196812,-0.0001927099988668032,-0.000527140378665088,-0.00019502873190237866
2024-10-23,-0.0005428692463500463,-0.00019142329737947822,-0.0005232683449527183,-0.00019212557428768655
2024-10-24,-0.0005408876598968787,-0.000194131875770138,-0.0005369521405769138,-0.0001974283928571093
2024-10-25,-0.0005431854101943768,-0.00019778998182802405,-0.0005349588847854391,-0.000165073213036488
2024-10-26,-0.0005392156319266194,-0.00018319954989949846,-0.0005510720473610433,-0.00019240162336109517
2024-10-27,-0.0005422227046770062,-0.0001958995438468943,-0.0005539570380896497,-0.0001805749945774298
2024-10-28,-0.000546811538097351,-0.00018631955703988235,-0.0005918695830142286,-0.00018279548251331086
2024-10-29,-0.000548134597432198,-0.00018361879202944697,-0.0005908288459794092,-0.00018151508320829316
2024-10-30,-0.0005491125097033237,-0.00018346259397350578,-0.0005931404700089408,-0.00017990304041589917
2024-10-31,-0.0005565971812620196,-0.00018344693587466632,-0.0005943302565496934,-0.00018037571509227593
2024-11-01,-0.0006108362168476499,-0.00018344018369755946,-0.0005656896917765041,-0.00017966611631368352
2024-11-02,-0.0006092823902249402,-0.00018182142545130895,-0.000562991871253135,-0.00018119411353865257
2024-11-03,-0.0006091249384440468,-0.0001818324323544119,-0.000562552369657997,-0.00018123476901888997
2024-11-04,-0.0006113888572516413,-0.00018413005750206503,-0.0005636213450094967,-0.00018166462666367226
2024-11-05,-0.0006098692074505527,-0.00018215058909805577,-0.000563085293101536,-0.00018234348707369568
2024-11-06,-0.0006100849934842362,-0.00018186922344941108,-0.0005675124513858705,-0.00017981449104946998
2024-11-07,-0.000611619342864476,-0.00017930721454376244,-0.0005699108020534491,-0.00017736748751766968
2024-11-08,-0.0006787617256704988,-0.00017759231218281453,-0.0007540555830017961,-0.0001792550246806486
2024-11-09,-0.0006788995674466386,-0.00018918152820998654,-0.0007545163316637575,-0.00019042427135598
2024-11-10,-0.000679085410928171,-0.00018919923266748527,-0.0007545103053746003,-0.00018761165219180638
2024-11-11,-0.0006796530580196792,-0.00018501166455185873,-0.0007607996715458527,-0.0001906965419221477
2024-11-12,-0.0006784799154469005,-0.00018925432138533507,-0.0007651859119767616,-0.00019588140971314033
2024-11-13,-0.0007701874010913405,-0.00018824610825103044,-0.0007738806488430055,-0.00020175647847044725
2024-11-14,-0.0007702481100573181,-0.0001874773949493465,-0.0007739606477470613,-0.0001940837294054908
2024-11-15,-0.0007737930889815933,-0.00018727761540147752,-0.0007811477323314957,-0.0001946943654561831
2024-11-16,-0.0007668269803846784,-0.00018744826702201601,-0.000794942264905241,-0.0001947126436884942
2024-11-17,-0.0007705720684910146,-0.00018709136054283874,-0.0007878572642665062,-0.0001921527975085343
2024-11-18,-0.0007699915633408147,-0.0001871594079209096,-0.000780589079035195,-0.0001921912783651595
2024-11-19,-0.0007711167344915845,-0.00018714772154544248,-0.00078215568465038,-0.0001924959535112393
2024-11-20,-0.0007715968989210161,-0.00018764186102328249,-0.0007931749113908909,-0.0001936520289930867
2024-11-21,-0.0008009488767480225,-0.00018707394633866325,-0.0007966615424793617,-0.0001931220774902586
2024-11-22,-0.0008071800427530628,-0.00018733690555380699,-0.0008033852456257912,-0.00019499454689037577
2024-11-23,-0.0007877100757380124,-0.0001873442600197477,-0.0008139943156478367,-0.00019576438454140156
2024-11-24,-0.0007779122290832117,-0.0001870161613823706,-0.0008102449765074877,-0.0001929677165311397
2024-11-25,-0.0007685099609647576,-0.00018701712946608422,-0.0008102024418187343,-0.00019290607091100085
2024-11-26,-0.0007710173633218043,-0.00018901934403571795,-0.0009183934577845153,-0.00019559301491911863
2024-11-27,-0.0007693104305644888,-0.00018898117065097638,-0.000915966436515574,-0.0001954478795322608
2024-11-28,-0.000767882604575712,-0.00018744021230363215,-0.0009094162561298762,-0.0001945513108758416
2024-11-29,-0.0007674241994606389,-0.00018801627679258364,-0.0009095524588684205,-0.00019474938036429518
2024-11-30,-0.0006758662824181105,-0.00018783673588149938,-0.0008059196356340811,-0.00019479690694536894
2024-12-01,-0.0006735701425440394,-0.00018842317042784025,-0.0007997051113941709,-0.00019627932662785315
2024-12-02,-0.0006726235324739281,-0.0001882817216213013,-0.0007978702136893242,-0.00019484249504874684
2024-12-03,-0.000671671651655291,-0.00018831173902879867,-0.0008009689687187038,-0.0001955130552636279
2024-12-04,-0.0006683879351626787,-0.00018921131578779378,-0.000795944074976935,-0.00019704432307873895
2024-12-05,-0.0006687640155294719,-0.0002178746630901972,-0.0007964554236600672,-0.00021326973019711738
2024-12-06,-0.0006689388004525692,-0.00021971681531642912,-0.0007966609271387779,-0.00021680231333275218
2024-12-07,-0.0006906376658925961,-0.00026426571597708515,-0.0007955267796236233,-0.0002723907275960614
2024-12-08,-0.0006842432199187465,-0.0002645166454706646,-0.000779697397880842,-0.00027173089188522586
2024-12-09,-0.0006835512033370188,-0.00026590756594507153,-0.0007796294877190741,-0.0002744388069671815
2024-12-10,-0.0006824443242662581,-0.0002694130475339424,-0.0007831086496592291,-0.00027484151770233283
2024-12-11,-0.0005669998490992667,-0.0002691774272419811,-0.0007429247843466193,-0.0002741607544384247
2024-12-12,-0.0005660041231854155,-0.00027049503193088653,-0.0007423411769888187,-0.0002746678724145468
2024-12-13,-0.0005640462868275056,-0.0002701377807888247,-0.0007420357732823448,-0.0002753829038833596
2024-12-14,-0.0005405889362092825,-0.000269553122265331,-0.0007355482491644635,-0.0002739494202005746
2024-12-15,-0.0005412473318991786,-0.00026888882357568796,-0.0007301376101980149,-0.00027294523897551025
2024-12-16,-0.0005407540954168953,-0.000269002039689987,-0.0007300946130347567,-0.0002727661558886774
2024-12-17,-0.0005389738739889902,-0.0002695572227882018,-0.0007297808466711783,-0.0002715869954781003
2024-12-18,-0.0005378152199747026,-0.00021207487439276097,-0.0007314724366581533,-0.00026833149371986443
2024-12-19,-0.0005643357774245587,-0.00020968173100795642,-0.0007449700249368324,-0.00021708674944253756
2024-12-20,-0.0006878909368433037,-0.00021076587186657302,-0.0007175494881813744,-0.00022178337350464654
2024-12-21,-0.0006630995604778204,-0.00021145101875243058,-0.00071696974504836,-0.00022448713614609694
2024-12-22,-0.0006694878918806743,-0.00020873416628643416,-0.0007310909614500513,-0.00020838350520481288
2024-12-23,-0.000670564958715975,-0.00020940318860500576,-0.0007321107115697504,-0.00019063060499763788
2024-12-24,-0.000663537844891528,-0.00020883725970319655,-0.0007150213082091069,-0.0002134712056819435
2024-12-25,-0.0006669212967081249,-0.00020954053422873845,-0.0007275919936145789,-0.00021536952045706645
2024-12-26,-0.000670698174404611,-0.0002084186623348184,-0.0007131088558977569,-0.0002135393364436889
2024-12-27,-0.0007337375296693347,-0.00020754791638288378,-0.0007000899937741416,-0.00021247040794724413
2024-12-28,-0.0007160667232268476,-0.00020779679369503542,-0.0006995223249973133,-0.0002126080439511714
2024-12-29,-0.0007146266462002588,-0.00020863514202134966,-0.0007019028547762686,-0.0002098827099964596
2024-12-30,-0.0007228640328693306,-0.00020725841117220456,-0.0007029426052426039,-0.00020978976167107823
2024-12-31,-0.0007151919073821925,-0.00020868311983362082,-0.000700596936127134,-0.00020991949779848427
2025-01-01,-0.0007376238769355286,-0.00020935044710393262,-0.0007041777052021389,-0.0002125967301142667
2025-01-02,-0.0007273739369022814,-0.0002068130857289665,-0.000695431348473327,-0.0002095082289488326
2025-01-03,-0.0007265555635527244,-0.00020669322307314162,-0.00069518701513742,-0.00020944535186348193
2025-01-04,-0.0007244292882940484,-0.0002071770640624994,-0.0006972905155331214,-0.00020872554837110096
2025-01-05,-0.0007224475197334317,-0.00020959285111974901,-0.0006974497481119208,-0.00021003360201981251
2025-01-06,-0.0007225637277346035,-0.00020957815671864385,-0.0006988169364353839,-0.00020984042737604437
2025-01-07,-0.0007371278781432741,-0.00020967848128109954,-0.0006963365461621531,-0.00020987827009830316
2025-01-08,-0.0007402244219610038,-0.0002080052077436812,-0.0007012386800676153,-0.0002107997289025774
2025-01-09,-0.000741649762252343,-0.00020854550389411345,-0.0007044597226949025,-0.0002099155142788947
2025-01-10,-0.0007421498468175679,-0.00020842984672857264,-0.0007050023597736227,-0.0002101507949039529
2025-01-11,-0.0007418220676126731,-0.00020884731302242709,-0.0007047519716436516,-0.00021005773377186677
2025-01-12,-0.000745552264792502,-0.00020691523095106365,-0.0007060463855448536,-0.00020853178843101134
2025-01-13,-0.0007517340395206427,-0.00019631579613072918,-0.0007114920129252188,-0.0001879212948027435
2025-01-14,-0.0007538510035713381,-0.00019578859782969996,-0.0007128559770460007,-0.0001816045518313122
2025-01-15,-0.0007488033485183101,-0.0001966830233548873,-0.0007103026955763344,-0.00018209816773377268
2025-01-16,-0.0007446411252008034,-0.00019716044202121912,-0.0007079628742607772,-0.00018393720535272821
2025-01-17,-0.0007467080752378678,-0.00019849102718194763,-0.0007099863287586001,-0.00019075840206045363
2025-01-18,-0.0007507315726427904,-0.00019645923340054586,-0.000709104633635504,-0.00018729578914754047
2025-01-19,-0.0007928339793690311,-0.0001962672387885036,-0.0007512970042354505,-0.00018229985108339305
2025-01-20,-0.000784738310349277,-0.0001947262739187115,-0.0007469843651214587,-0.00018845807622137659
2025-01-21,-0.0007845597008557292,-0.00020619313694769623,-0.0007456629378876806,-0.00025019504687428525
2025-01-22,-0.0007833301585163626,-0.0002050982831803253,-0.0007461864736065733,-0.00024020340279399177
2025-01-23,-0.000785874199570712,-0.00020591068448507538,-0.0007473136395125341,-0.00024296174005085416
2025-01-24,-0.0007867933464514624,-0.00020520119957385773,-0.0007512887951250777,-0.00025031629511957585
2025-01-25,-0.0007884453377501213,-0.0002032177295609354,-0.0007528821578575539,-0.00024044372282082778
2025-01-26,-0.0007887200650104642,-0.0002050458404252056,-0.000717368549794685,-0.0002499682898216973
2025-01-27,-0.0007890023170992381,-0.00020355626950672653,-0.0007581370165633729,-0.0002408828969284748
2025-01-28,-0.0008146648016878476,-0.0002049240156846514,-0.0007611737012911537,-0.00024974014598608447
2025-01-29,-0.0007885562871392263,-0.00020557493647572705,-0.0007617795971359233,-0.0002493836693640361
2025-01-30,-0.0007942753046118375,-0.0002032734046545329,-0.0007580485072166565,-0.0002446438984476162
2025-01-31,-0.0007856340293365662,-0.00020339800386053476,-0.0007489374812763921,-0.00025035183352673353
2025-02-01,-0.0007518771573719957,-0.00020412722324318454,-0.0007489223395307207,-0.0002499361169021945
2025-02-02,-0.000746059222402734,-0.00020252704989398427,-0.0007567631323606351,-0.00024715106966646154
2025-02-03,-0.0008420589588304636,-0.00020229961464530456,-0.0007574749933109908,-0.00026641457476861234
2025-02-04,-0.0008519416061541766,-0.00020288776874250592,-0.0008593872137207845,-0.00026724127092056846
2025-02-05,-0.0008423558226036472,-0.00020322075921191035,-0.0008615920393483895,-0.00026630201685757247
2025-02-06,-0.0008532414321316148,-0.000204743335945682,-0.0008651872268054461,-0.0002685400777223794
2025-02-07,-0.0008524988024274919,-0.00020324382107884283,-0.0008785556331029918,-0.0002668986271805723
2025-02-08,-0.0008677441032816483,-0.0002038727592557629,-0.0009017111403125608,-0.00026775867305133693
2025-02-09,-0.0008533925447993525,-0.0002047717536200544,-0.0008814661150926259,-0.000268004042949622
2025-02-10,-0.0008538054184640894,-0.00020265025281593916,-0.0008823340569172576,-0.00026580761793323357
2025-02-11,-0.0008532707658770414,-0.0002021135882866296,-0.0008815055544578824,-0.0002658912047288945
2025-02-12,-0.0008706900942158319,-0.00017797933385362512,-0.0009072046313308358,-0.00026338112433911786
2025-02-13,-0.000855225356804144,-0.00017741196712123123,-0.00089277320814804,-0.0002625971207980155
2025-02-14,-0.000855834533873295,-0.00026372219627999755,-0.0008942757500814172,-0.0002638173181875607
2025-02-15,-0.0008554067013006018,-0.0001772347472792444,-0.0008840159569240721,-0.00026155702150668927
2025-02-16,-0.00084561551213327,-0.0002630056156118916,-0.0008844123112720186,-0.0002614812213783468
2025-02-17,-0.0008386228906251852,-0.000262789196572344,-0.000878302779280703,-0.0002603669080966265
2025-02-18,-0.0008327922225550268,-0.000264316017737784,-0.0008786107314010806,-0.0002618235122944738
2025-02-19,-0.0008306183153852488,-0.0002636359211038179,-0.0008727290111228844,-0.0002610018154081253
2025-02-20,-0.0008304825786677679,-0.00017762396902401683,-0.0007560521837058683,-0.0002633414595367768
2025-02-21,-0.0008324495510628019,-0.00019066006527081644,-0.0008734440512918739,-0.0002639798640265571
2025-02-22,-0.0008828619955709407,-0.0002647851322449685,-0.0008776292127465268,-0.0002636396472313114
2025-02-23,-0.0008837663127373112,-0.0001860210950326381,-0.0008860794874878317,-0.0002123949177069751
2025-02-24,-0.000884149202069925,-0.00018044607607473016,-0.0008859089573179821,-0.00020929743365215552
2025-02-25,-0.0008876331036350625,-0.00020155215867549584,-0.0008949443375732689,-0.000218640545825739
2025-02-26,-0.000883562968539674,-0.00020272113690816238,-0.0009069371012153051,-0.00022133634496396322
2025-02-27,-0.0008902255176340461,-0.00020248063922834539,-0.000912663350747408,-0.00021772967304644882
2025-02-28,-0.0008898832227327225,-0.00020244525319476313,-0.0009184215756277424,-0.00021768078863267066
2025-03-01,-0.0008887470729591396,-0.00020239819034586438,-0.0009172903946623449,-0.00021753322404553135
2025-03-02,-0.0008876531463326754,-0.00020213505493241627,-0.0009178005679650618,-0.00021749065820702237
2025-03-03,-0.0008827686757234232,-0.00020242613607524045,-0.0008934175886993861,-0.00021833417407955656
2025-03-04,-0.0008951455358716801,-0.0002185551484410967,-0.000912817420770271,-0.00021769743339036636
2025-03-05,-0.000890542309659206,-0.00021473025351992088,-0.0009110951069432413,-0.0002173383773537511
2025-03-06,-0.0008898622469217137,-0.00021518958100808823,-0.0009099270895037792,-0.00021791479770462462
2025-03-07,-0.0008882028853220286,-0.00021924809230599522,-0.000917255427410904,-0.00022127886737826537
2025-03-08,-0.000890480209195946,-0.0002391639499931786,-0.0009123369607720792,-0.000292055207276201
2025-03-09,-0.0009040640426063185,-0.00021757738119649507,-0.000917688602585335,-0.00022183756497147974
2025-03-10,-0.000907666109375916,-0.0002147455906029114,-0.0009479118184557505,-0.00021935375920032493
2025-03-11,-0.0009105148615978447,-0.00021698793060069744,-0.0009526254751926288,-0.00021686507966204774
2025-03-12,-0.0008501873462527734,-0.0002147461102252725,-0.0009523346766883785,-0.00021807142751523588
2025-03-13,-0.0007923619043439309,-0.00021423955018028625,-0.0009521969469163091,-0.00021677725836338294
2025-03-14,-0.000795825632843671,-0.00021542357403055805,-0.0009505804326736656,-0.00021810245608354324
2025-03-15,-0.0007935682876914809,-0.00021627817462743134,-0.0009484765145103494,-0.00022029445837037993
2025-03-16,-0.0007966428103383702,-0.00021467673453762922,-0.0009435636931064926,-0.000220291414680857
2025-03-17,-0.0007949839007194708,-0.00022051496741886707,-0.0009505610100888027,-0.00022130673641174812
2025-03-18,-0.0007836008975842901,-0.00021682361094459788,-0.0009485956294482126,-0.00021932117491902728
2025-03-19,-0.000794569266152096,-0.00021513686813201413,-0.0009503795939110122,-0.00022048072301586636
2025-03-20,-0.0007859332470164511,-0.00021472432895238206,-0.0009449296022057871,-0.00021971518325054624
2025-03-21,-0.0007166676728274279,-0.0002250549591385542,-0.0009465469833571073,-0.00022278642374129066
2025-03-22,-0.0007203666875916161,-0.0002250320919753547,-0.0009535858818792571,-0.00022399451922547637
2025-03-23,-0.0007205672213305129,-0.0002245361996254444,-0.0009528561781493974,-0.00022278090687420792
2025-03-24,-0.000717419464045637,-0.00022501138063303145,-0.0009260617719415752,-0.0002244448896017252
2025-03-25,-0.0007142904110188901,-0.0002261295184138606,-0.0009111777447600515,-0.00022541420437225535
2025-03-26,-0.0006920203674636622,-0.00022538986311351183,-0.0008960408223904372,-0.0002233078159219405
2025-03-27,-0.0007041679840733749,-0.0002243512188602625,-0.0008979693350264585,-0.00022177716618791297
2025-03-28,-0.0007917503979754187,-0.00022472885236834693,-0.0009307228854118555,-0.00022209646802028282
2025-03-29,-0.0007943315211833113,-0.0002250462543274658,-0.0009326094647477515,-0.00022208812945299518
2025-03-30,-0.0008071645107080454,-0.0002241890021881116,-0.0009385776369998151,-0.00022164443173094647
2025-03-31,-0.0008066265569635239,-0.00022411695956429102,-0.0009433858600008914,-0.00022162703025806188
2025-04-01,-0.0007970775977151326,-0.00022401614438649953,-0.0009404704437449646,-0.00022172457586186876
2025-04-02,-0.0007946978713215682,-0.00022497142342869868,-0.0009344064994123721,-0.00022342909726830832
2025-04-03,-0.0008012442897849788,-0.00022337349482608006,-0.0009374975772546427,-0.00022119501509823442
2025-04-04,-0.0008006472261164088,-0.00022209706072897102,-0.0009379816427585611,-0.00021698225287430554
2025-04-05,-0.0007872575468946344,-0.00022065583696452776,-0.0009276719083322456,-0.0002160852155060897
2025-04-06,-0.0007925615817486997,-0.00021690496431768508,-0.0009410779256025322,-0.00021553917844551663
2025-04-07,-0.0008081015479836043,-0.0002138528301197983,-0.0009634980327174283,-0.00021896516328139952
2025-04-08,-0.0008081067009021235,-0.00021386335443908839,-0.0009675177399430077,-0.0002190174694950631
2025-04-09,-0.0008180127984039046,-0.00022756760348259178,-0.0009674810712103676,-0.00022738583915111476
2025-04-10,-0.0007802221431734712,-0.00022540153599887532,-0.0009959217814205284,-0.00022458357885028608
2025-04-11,-0.0007793086372476018,-0.00017108688708975854,-0.0010083546909736083,-0.00020312595212902047
2025-04-12,-0.0007815890544087821,-0.0001701113877716746,-0.0010075881402018783,-0.00020163036998858546
2025-04-13,-0.0007855834185333971,-0.00017093927969711453,-0.001008611856668005,-0.00020179990029600646
2025-04-14,-0.000786362203682323,-0.00017086935959846286,-0.0010094501951582488,-0.0002016426597606673
2025-04-15,-0.0007955979808382973,-0.00017078979602069412,-0.0010096855242738379,-0.00020138158065968571
2025-04-16,-0.0007989605333473219,-0.0001712060302122865,-0.001011075897698138,-0.00020177947532991724
2025-04-17,-0.0008063494247633194,-0.00017113338172249838,-0.001010761136441484,-0.00020346111206659417
2025-04-18,-0.0007904581202856311,-0.00016935761355966854,-0.0010073121640710463,-0.0001976364178676883
2025-04-19,-0.0007084025103392284,-0.00016871915274387433,-0.0010194777557473538,-0.00019578330457590548
2025-04-20,-0.0007398889545467492,-0.00017039992263575797,-0.0010195352345839677,-0.00019757230713693345
2025-04-21,-0.0007055288254006291,-0.0001719760781289298,-0.0010164940231392914,-0.00019824544047616834
