date,close,volume
2024-02-20,0.9999309778213501,7544920935
2024-02-21,1.0000309944152832,6349227247
2024-02-22,1.000020980834961,6826866133
2024-02-23,1.0000189542770386,4974874020
2024-02-24,1.0001239776611328,3060116653
2024-02-25,0.999875009059906,3463826952
2024-02-26,0.9999499917030334,6783326949
2024-02-27,0.9999210238456726,8273690025
2024-02-28,0.9999520182609558,11959164677
2024-02-29,0.999754011631012,10631188477
2024-03-01,0.9999420046806335,7468283734
2024-03-02,0.9997950196266174,5668798810
2024-03-03,0.9998900294303894,5663975274
2024-03-04,0.99993497133255,10518120570
2024-03-05,0.9999979734420776,18001924574
2024-03-06,0.999800980091095,12709293551
2024-03-07,0.9997079968452454,10388182989
2024-03-08,0.9998970031738281,10713621716
2024-03-09,1.000038981437683,5513805821
2024-03-10,0.9999949932098389,7240540541
2024-03-11,0.9999570250511169,12100716195
2024-03-12,0.9999539852142334,12511458622
2024-03-13,0.9997689723968506,10114698359
2024-03-14,0.9999319911003113,13013493200
2024-03-15,1.0000369548797607,17489269628
2024-03-16,1.000115990638733,12373832704
2024-03-17,1.0001540184020996,11925580792
2024-03-18,0.9999060034751892,12802524795
2024-03-19,1.0000989437103271,14129126750
2024-03-20,1.0001749992370605,13623240407
2024-03-21,1.000108003616333,9554155555
2024-03-22,1.0000499486923218,8965555313
2024-03-23,1.0001980066299438,5054824899
2024-03-24,1.000148057937622,5296441294
2024-03-25,0.9999150037765503,8257351260
2024-03-26,1.0000569820404053,8407213538
2024-03-27,1.0000779628753662,10072829600
2024-03-28,1.0000269412994385,8026263655
2024-03-29,0.9998800158500671,7136644890
2024-03-30,0.9999579787254333,5877790949
2024-03-31,0.9999979734420776,5561724629
2024-04-01,1.000048041343689,9035171770
2024-04-02,0.9999960064888,12493890476
2024-04-03,0.9999979734420776,9728672985
2024-04-04,1.000040054321289,12034799564
2024-04-05,0.9998549818992615,13790745235
2024-04-06,1.0000560283660889,8021149275
2024-04-07,0.9999210238456726,4713439433
2024-04-08,1.0002100467681885,8121148241
2024-04-09,0.9999930262565613,7949691378
2024-04-10,1.0001640319824219,7603456293
2024-04-11,1.0003139972686768,7223448243
2024-04-12,0.9999619722366333,10539883881
2024-04-13,0.9999399781227112,12008147392
2024-04-14,1.0002909898757935,10996382552
2024-04-15,1.000156044960022,9899289273
2024-04-16,1.0000009536743164,9306979016
2024-04-17,1.0000029802322388,8797320706
2024-04-18,1.0001620054244995,8537096534
2024-04-19,1.0000900030136108,11026707590
2024-04-20,1.0000590085983276,5172051416
2024-04-21,1.0000070333480835,4622993536
2024-04-22,1.0000499486923218,7099413055
2024-04-23,0.9999979734420776,5682840288
2024-04-24,1.0004520416259766,7285867078
2024-04-25,1.0000009536743164,7296808841
2024-04-26,1.0000760555267334,6238863810
2024-04-27,1.000033974647522,4837869303
2024-04-28,1.0000640153884888,4003587751
2024-04-29,1.0000109672546387,6353850718
2024-04-30,0.9999359846115112,8551034898
2024-05-01,0.999966025352478,9451759014
2024-05-02,1.0001020431518555,7331043686
2024-05-03,1.0001709461212158,7138386537
2024-05-04,1.0000920295715332,5593446561
2024-05-05,1.0002260208129883,4318363603
2024-05-06,1.0000180006027222,6005322108
2024-05-07,0.9998499751091003,5575954842
2024-05-08,0.9999110102653503,5502550653
2024-05-09,1.000067949295044,5118793775
2024-05-10,1.0001020431518555,5916392041
2024-05-11,0.9999650120735168,3228859416
2024-05-12,1.0000269412994385,2560805182
2024-05-13,1.0000230073928833,5504768753
2024-05-14,1.0001039505004883,5790525927
2024-05-15,1.0001280307769775,8085028154
2024-05-16,0.9999709725379944,6684369918
2024-05-17,1.0000180006027222,6590780561
2024-05-18,1.000082015991211,3748984171
2024-05-19,0.9999529719352722,3531934053
2024-05-20,0.9999030232429504,9745625023
2024-05-21,1.000038981437683,10821965697
2024-05-22,0.9998610019683838,7995414894
2024-05-23,1.000082015991211,10711191548
2024-05-24,1.0000799894332886,6974788144
2024-05-25,0.9999139904975891,2916318920
2024-05-26,0.9999529719352722,4006530902
2024-05-27,1.0000330209732056,5846002184
2024-05-28,0.9999979734420776,7130885149
2024-05-29,1.000048041343689,6200045453
2024-05-30,0.9999909996986389,6596463941
2024-05-31,1.0000900030136108,6257893920
