date,close,volume
2024-05-02,0.9989429712295532,77242931
2024-05-03,0.9993129968643188,67983645
2024-05-04,0.9994900226593018,50017820
2024-05-05,0.999288022518158,23751758
2024-05-06,0.9994000196456909,60018712
2024-05-07,0.9995120167732239,60159446
2024-05-08,0.9998850226402283,54797017
2024-05-09,1.0010000467300415,35231739
2024-05-10,1.0007909536361694,68375848
2024-05-11,0.9996749758720398,40318837
2024-05-12,1.0005970001220703,48142904
2024-05-13,1.001121997833252,39575623
2024-05-14,1.0007059574127197,61425070
2024-05-15,1.001109004020691,72447265
2024-05-16,1.001047968864441,73344581
2024-05-17,1.0017180442810059,230366888
2024-05-18,1.0016720294952393,145596059
2024-05-19,1.0012290477752686,58692848
2024-05-20,1.0016789436340332,198654934
2024-05-21,1.0013400316238403,182067437
2024-05-22,1.0008610486984253,82057405
2024-05-23,1.0008989572525024,184464847
2024-05-24,1.0011509656906128,120670637
2024-05-25,1.0011869668960571,79665448
2024-05-26,1.000722050666809,66176845
2024-05-27,1.0005040168762207,102291362
2024-05-28,1.0002959966659546,103738623
2024-05-29,1.0003019571304321,113584088
2024-05-30,1.0010689496994019,101996353
2024-05-31,1.0002909898757935,82317425
2024-06-01,1.000586986541748,74358400
2024-06-02,1.002271056175232,72845780
2024-06-03,1.0011839866638184,132040549
2024-06-04,1.0012940168380737,137753497
2024-06-05,1.0013359785079956,101787008
2024-06-06,1.00108003616333,137937637
2024-06-07,1.001054048538208,120078821
2024-06-08,1.0010629892349243,88093523
2024-06-09,1.0005780458450317,137204491
2024-06-10,1.000609040260315,1031101481
2024-06-11,1.0007859468460083,115374103
2024-06-12,1.001099944114685,118265996
2024-06-13,1.000954031944275,152426597
2024-06-14,0.9999759793281555,131612990
2024-06-15,1.0004620552062988,31006171
2024-06-16,1.000493049621582,29844558
2024-06-17,1.000823974609375,27262056
2024-06-18,1.0005409717559814,42619599
2024-06-19,1.000520944595337,40860666
2024-06-20,1.0006070137023926,34463327
2024-06-21,1.0006190538406372,43014917
2024-06-22,1.0004210472106934,49599603
2024-06-23,1.000324010848999,40042393
2024-06-24,0.9997860193252563,90914560
2024-06-25,1.0002119541168213,61531314
2024-06-26,1.0001800060272217,57523854
2024-06-27,0.9996520280838013,76900191
2024-06-28,0.9992169737815857,71493527
2024-06-29,0.9990140199661255,30507699
2024-06-30,0.9991070032119751,33053447
2024-07-01,0.9988009929656982,36738663
2024-07-02,0.9984840154647827,88106407
2024-07-03,0.9984859824180603,63035155
2024-07-04,0.9986299872398376,120093458
2024-07-05,0.9989209771156311,189934085
2024-07-06,0.9989920258522034,76067453
2024-07-07,0.9987810254096985,42899607
2024-07-08,0.9987599849700928,70077984
2024-07-09,0.9987810254096985,23824748
2024-07-10,0.9989079833030701,35696020
2024-07-11,0.9987499713897705,70185439
2024-07-12,0.9990890026092529,51424075
2024-07-13,0.9991559982299805,51442724
2024-07-14,0.9992660284042358,29348194
2024-07-15,0.9993810057640076,55567470
2024-07-16,0.9994530081748962,25984274
2024-07-17,0.99897700548172,18556829
2024-07-18,0.9989889860153198,21119489
2024-07-19,1.0000959634780884,119620279
2024-07-20,1.0003130435943604,58776904
2024-07-21,1.0002390146255493,27531297
2024-07-22,0.9999729990959167,48854087
2024-07-23,0.9997029900550842,64597936
2024-07-24,0.9994840025901794,46713163
2024-07-25,0.9985799789428711,349026640
2024-07-26,0.9988240003585815,129760739
2024-07-27,0.9988759756088257,78962995
2024-07-28,0.998885989189148,40577498
2024-07-29,0.9988560080528259,35441517
2024-07-30,0.9989479780197144,67189262
2024-07-31,0.999426007270813,58637848
2024-08-01,0.9982590079307556,114122536
2024-08-02,0.9982230067253113,115679821
2024-08-03,0.9992259740829468,115518341
2024-08-04,0.9987769722938538,133495920
2024-08-05,0.9994339942932129,465723902
2024-08-06,0.9997469782829285,69601798
2024-08-07,1.0002679824829102,74635105
2024-08-08,1.000872015953064,74482562
2024-08-09,1.0009349584579468,25413301
2024-08-10,1.0005120038986206,37718544
2024-08-11,1.0003160238265991,41908920
2024-08-12,0.9997490048408508,81872295
2024-08-13,0.9994570016860962,72294403
2024-08-14,0.9993150234222412,66266471
2024-08-15,0.9993289709091187,81974627
2024-08-16,0.9994109869003296,41214903
2024-08-17,0.9990590214729309,18480750
2024-08-18,0.9992210268974304,25814006
2024-08-19,0.9991719722747803,46184669
2024-08-20,0.9988700151443481,63233353
2024-08-21,0.9990670084953308,60934453
2024-08-22,0.9989759922027588,67558935
2024-08-23,0.9996820092201233,56342141
2024-08-24,0.9992460012435913,43152361
2024-08-25,0.9993379712104797,26002620
2024-08-26,0.9990079998970032,48776219
2024-08-27,0.9992330074310303,66836853
2024-08-28,0.9989929795265198,60415880
2024-08-29,0.9990299940109253,41378756
2024-08-30,0.9988449811935425,47102514
2024-08-31,0.9987080097198486,18343147
2024-09-01,0.9988510012626648,54983951
2024-09-02,0.9987490177154541,58327619
2024-09-03,0.9988729953765869,54980325
2024-09-04,0.9992920160293579,84262539
2024-09-05,0.9991499781608582,44784445
2024-09-06,0.9987810254096985,53211416
2024-09-07,0.999019980430603,27233802
2024-09-08,0.9993550181388855,17122316
2024-09-09,0.999459981918335,55433203
2024-09-10,0.9990000128746033,59413035
2024-09-11,0.999288022518158,44431285
2024-09-12,0.9989799857139587,47129667
2024-09-13,0.9995099902153015,69577441
2024-09-14,0.9989539980888367,200028489
2024-09-15,0.9987180233001709,42105396
2024-09-16,0.9987959861755371,31962666
2024-09-17,0.9989629983901978,53134245
2024-09-18,0.9988700151443481,45496661
2024-09-19,0.9991269707679749,64109218
2024-09-20,0.9988679885864258,60554257
2024-09-21,0.999330997467041,21152963
2024-09-22,0.9990869760513306,12494181
2024-09-23,0.9994480013847351,48737745
2024-09-24,0.9993500113487244,32397358
2024-09-25,0.9989619851112366,32856512
2024-09-26,0.9990869760513306,44851114
2024-09-27,0.9995070099830627,62065160
2024-09-28,0.9995200037956238,25150557
2024-09-29,0.9992129802703857,22366513
2024-09-30,0.9992139935493469,60982535
2024-10-01,0.9992989897727966,66396221
2024-10-02,0.9998930096626282,67668995
2024-10-03,0.9991059899330139,176076706
2024-10-04,0.9995089769363403,128827051
2024-10-05,0.9989590048789978,40132000
2024-10-06,0.998956024646759,36105444
2024-10-07,0.9989150166511536,42676778
2024-10-08,0.9985920190811157,88277140
2024-10-09,0.9983400106430054,22053760
2024-10-10,0.997937023639679,93830922
2024-10-11,0.9986469745635986,51865380
2024-10-12,0.9987030029296875,50061358
2024-10-13,0.9986240267753601,12512770
2024-10-14,0.9986199736595154,47058797
2024-10-15,0.9988790154457092,70173726
2024-10-16,0.99925297498703,31474097
2024-10-17,0.9989550113677979,52437237
2024-10-18,0.999701976776123,90195831
2024-10-19,1.0000150203704834,22835777
2024-10-20,1.0001460313796997,21829597
2024-10-21,1.0004409551620483,47075678
2024-10-22,1.000566005706787,64742526
2024-10-23,0.9999459981918335,69404727
2024-10-24,1.0000510215759277,67506731
2024-10-25,0.999193012714386,59470981
2024-10-26,0.999472975730896,39428921
2024-10-27,0.9996500015258789,15651124
2024-10-28,1.0004669427871704,37070803
2024-10-29,1.0009269714355469,59860594
2024-10-30,1.0010349750518799,48133270
2024-10-31,0.999891996383667,155030908
2024-11-01,1.0004550218582153,55668838
2024-11-02,1.0009360313415527,24935842
2024-11-03,1.0008100271224976,48981797
2024-11-04,1.0006790161132812,54261561
2024-11-05,1.001052975654602,51700753
2024-11-06,1.0016249418258667,62772102
2024-11-07,1.00081205368042,162329141
2024-11-08,1.0008870363235474,111395302
2024-11-09,1.0012120008468628,55994742
2024-11-10,1.0018329620361328,66980547
2024-11-11,1.0024850368499756,166707893
2024-11-12,1.001399040222168,77798851
2024-11-13,1.0022900104522705,91357506
2024-11-14,1.0013799667358398,195021632
2024-11-15,1.0015469789505005,105858981
2024-11-16,1.0016169548034668,102253472
2024-11-17,1.0015020370483398,142881559
2024-11-18,1.0017260313034058,137133427
2024-11-19,1.0025910139083862,294491088
2024-11-20,1.0015629529953003,235741713
2024-11-21,1.0019309520721436,239985419
2024-11-22,1.0026379823684692,235451746
2024-11-23,1.0020109415054321,135094468
2024-11-24,1.0020300149917603,134610938
2024-11-25,1.0012099742889404,131244860
2024-11-26,1.0005639791488647,233252316
2024-11-27,1.0011130571365356,183116478
2024-11-28,1.0013200044631958,134296461
2024-11-29,1.0011789798736572,328743597
2024-11-30,1.0013420581817627,176897382
2024-12-01,1.0017729997634888,108217122
2024-12-02,1.0015469789505005,236204474
2024-12-03,1.0020209550857544,209343533
2024-12-04,1.0025629997253418,161396241
2024-12-05,1.0026650428771973,241885011
2024-12-06,1.0024919509887695,172559730
2024-12-07,1.0022109746932983,91949319
2024-12-08,1.0019609928131104,147892115
2024-12-09,1.0014729499816895,157535041
2024-12-10,1.0018459558486938,99645438
2024-12-11,1.0018709897994995,157100007
2024-12-12,1.001446008682251,167681748
2024-12-13,1.0013959407806396,191376918
2024-12-14,1.0010319948196411,87408862
2024-12-15,1.0011190176010132,110991902
2024-12-16,1.0012849569320679,143248119
2024-12-17,1.001170039176941,94278199
2024-12-18,1.0008399486541748,138284810
2024-12-19,0.9995089769363403,208978026
2024-12-20,0.9994900226593018,280454914
2024-12-21,0.9999579787254333,68213483
2024-12-22,0.999064028263092,71499839
2024-12-23,0.9988110065460205,120766954
2024-12-24,0.9992610216140747,106347204
2024-12-25,0.9993950128555298,33518506
2024-12-26,0.9980959892272949,126550894
2024-12-27,0.9975259900093079,93771153
2024-12-28,0.997035026550293,65951072
2024-12-29,0.9972220063209534,90866323
2024-12-30,0.9969940185546875,90295313
2024-12-31,0.9977239966392517,86330700
2025-01-01,0.9972220063209534,31736572
2025-01-02,0.9976289868354797,93696219
2025-01-03,0.9985179901123047,106211810
2025-01-04,0.9988769888877869,123634979
2025-01-05,0.9989370107650757,92282926
2025-01-06,0.9995710253715515,88363190
2025-01-07,0.9989709854125977,128409204
2025-01-08,0.9988089799880981,186077006
2025-01-09,0.9989989995956421,97733868
2025-01-10,0.9990350008010864,119856752
2025-01-11,0.9992910027503967,73041673
2025-01-12,0.9993630051612854,52270103
2025-01-13,0.9995359778404236,108906006
2025-01-14,0.999521017074585,82962325
2025-01-15,1.000391960144043,107127300
2025-01-16,1.0000929832458496,105113113
2025-01-17,1.0004329681396484,136191153
2025-01-18,0.9989320039749146,165176837
2025-01-19,0.99822998046875,106898902
2025-01-20,0.9979490041732788,104624390
2025-01-21,0.999305009841919,130489179
2025-01-22,0.9986429810523987,135345095
2025-01-23,0.9995750188827515,114237456
2025-01-24,0.9997590184211731,82875607
2025-01-25,1.000095009803772,64845780
2025-01-26,1.0004069805145264,48468899
2025-01-27,1.0005110502243042,124194365
2025-01-28,1.0003989934921265,99139360
2025-01-29,1.0011179447174072,70435082
2025-01-30,1.0011520385742188,151301011
2025-01-31,1.0009310245513916,64493775
2025-02-01,1.000877022743225,47888591
2025-02-02,0.9987249970436096,115906180
2025-02-03,1.0001840591430664,412511114
2025-02-04,0.9992740154266357,126350358
2025-02-05,0.9998509883880615,144040937
2025-02-06,1.0000929832458496,52665801
2025-02-07,1.0005559921264648,71334065
2025-02-08,1.0003149509429932,53187614
2025-02-09,1.0001800060272217,36945405
2025-02-10,0.9997739791870117,103194075
2025-02-11,1.0000699758529663,157057810
2025-02-12,0.9997829794883728,86290015
2025-02-13,0.9998289942741394,74571172
2025-02-14,0.9998689889907837,98721317
2025-02-15,0.9997410178184509,52090783
2025-02-16,0.9993569850921631,78131148
2025-02-17,0.9992160201072693,67143778
2025-02-18,0.9986670017242432,97959025
2025-02-19,0.9989150166511536,85941414
2025-02-20,0.9996500015258789,101131512
2025-02-21,0.9972299933433533,466981808
2025-02-22,0.9994410276412964,156326174
2025-02-23,1.0003149509429932,120485375
2025-02-24,1.0002470016479492,115467223
2025-02-25,0.9991009831428528,150818192
2025-02-26,0.9987900257110596,119274411
2025-02-27,0.9992049932479858,72793848
2025-02-28,0.9984639883041382,134708694
2025-03-01,0.9988319873809814,73206943
2025-03-02,0.999675989151001,100711868
2025-03-03,0.9987679719924927,102525319
2025-03-04,0.9988880157470703,128031851
2025-03-05,0.9995819926261902,74862733
2025-03-06,0.9991940259933472,79091101
2025-03-07,0.9989140033721924,102556768
2025-03-08,0.9994609951972961,91289325
2025-03-09,0.9993389844894409,71438791
2025-03-10,0.9991059899330139,109371214
2025-03-11,0.9993219971656799,86980897
2025-03-12,0.9994570016860962,76347119
2025-03-13,0.999334990978241,61081862
2025-03-14,0.9998689889907837,70019138
2025-03-15,0.999750018119812,50774455
2025-03-16,0.9997140169143677,42727291
2025-03-17,0.9998670220375061,58669793
2025-03-18,0.9995740056037903,65205206
2025-03-19,1.0000139474868774,69611962
2025-03-20,0.9997079968452454,102356217
2025-03-21,0.9990329742431641,118186825
2025-03-22,0.9995899796485901,41377639
2025-03-23,0.9997220039367676,47889658
2025-03-24,0.9996680021286011,98403084
2025-03-25,0.9996860027313232,65885192
2025-03-26,0.9997519850730896,80587904
2025-03-27,0.998790979385376,169475617
2025-03-28,0.9992210268974304,142645689
2025-03-29,0.9998850226402283,110318915
2025-03-30,0.999970018863678,72565016
2025-03-31,0.9998549818992615,116832930
2025-04-01,0.9998810291290283,123968521
2025-04-02,0.9999470114707947,148003128
2025-04-03,0.9994670152664185,159516634
2025-04-04,0.9990900158882141,142889843
2025-04-05,0.9992009997367859,61759972
2025-04-06,0.9987090229988098,132162691
2025-04-07,0.9988099932670593,144496037
2025-04-08,0.9985780119895935,99997910
2025-04-09,0.9989910125732422,105927315
2025-04-10,0.9986479878425598,76709693
2025-04-11,0.9988210201263428,52287202
2025-04-12,0.9991409778594971,59673789
2025-04-13,0.9989070296287537,74575370
2025-04-14,0.9990389943122864,67649465
2025-04-15,0.9991260170936584,55924818
2025-04-16,0.9992319941520691,52110410
2025-04-17,0.9991790056228638,45462419
2025-04-18,0.9991499781608582,39747231
2025-04-19,0.9991329908370972,33209484
2025-04-20,0.9992319941520691,42876240
2025-04-21,0.9992550015449524,35294856
2025-04-22,0.999534010887146,66790705
2025-04-23,0.9993690252304077,71535257
2025-04-24,0.999625027179718,69075512
2025-04-25,0.999688982963562,41128910
2025-04-26,0.9994950294494629,60291540
2025-04-27,0.9993739724159241,34485224
2025-04-28,0.9994869828224182,122260373
2025-04-29,0.9995009899139404,61352177
2025-04-30,1.0001319646835327,139350559
2025-05-01,1.0003360509872437,91619329
2025-05-02,1.0008169412612915,66271871
2025-05-03,1.000519037246704,32759834
2025-05-04,1.0004719495773315,36873156
2025-05-05,1.0003429651260376,92631788
2025-05-06,1.0004370212554932,69655842
2025-05-07,1.0006959438323975,74336863
2025-05-08,1.000012993812561,165989199
2025-05-09,1.0002809762954712,184783429
2025-05-10,1.0002429485321045,130579430
2025-05-11,1.0002789497375488,107019476
2025-05-12,1.0010859966278076,165942681
2025-05-13,1.0006990432739258,117689833
2025-05-14,1.000535011291504,127983906
2025-05-15,1.0004470348358154,104626628
2025-05-16,1.000898003578186,125487192
2025-05-17,1.000754952430725,84723629
2025-05-18,1.0006810426712036,83517264
2025-05-19,1.0005309581756592,114312227
2025-05-20,1.0004169940948486,158653736
2025-05-21,1.00062096118927,116837417
2025-05-22,1.0003869533538818,110746464
2025-05-23,1.0006150007247925,209527420
2025-05-24,1.0007100105285645,68209842
2025-05-25,1.0005929470062256,76600541
2025-05-26,1.0007389783859253,89351137
2025-05-27,1.0006999969482422,113166692
2025-05-28,1.000892996788025,125000731
2025-05-29,0.9993709921836853,328770652
2025-05-30,1.000156044960022,176746040
2025-05-31,1.0011709928512573,139954932
2025-06-01,1.0011630058288574,87196740
2025-06-02,1.0010650157928467,115821444
2025-06-03,1.0013359785079956,122433131
2025-06-04,1.0012890100479126,80329303
2025-06-05,1.0011869668960571,134882523
2025-06-06,1.001391053199768,92050683
2025-06-07,1.0013270378112793,58015468
2025-06-08,1.0010969638824463,72442894
2025-06-09,1.0009150505065918,178962131
2025-06-10,1.0007350444793701,105902753
2025-06-11,1.0008009672164917,100158428
2025-06-12,1.0004539489746094,194795581
2025-06-13,1.0004199743270874,130277873
2025-06-14,1.0003199577331543,52766263
2025-06-15,1.0000879764556885,56035750
2025-06-16,1.0001939535140991,95335836
2025-06-17,0.999845027923584,96834089
2025-06-18,1.0002100467681885,79233782
2025-06-19,1.0004709959030151,93540378
2025-06-20,1.0005929470062256,155342050
2025-06-21,1.0006810426712036,100578406
2025-06-22,1.000432014465332,133552690
2025-06-23,1.0008009672164917,116813195
2025-06-24,1.0005019903182983,87516658
2025-06-25,1.0001449584960938,102364361
2025-06-26,0.9998059868812561,111604709
2025-06-27,1.0001749992370605,81057355
2025-06-28,1.0001840591430664,52190045
2025-06-29,1.000288963317871,70827526
2025-06-30,1.0001779794692993,81044315
2025-07-01,1.000148057937622,74545559
2025-07-02,1.0002100467681885,109440535
2025-07-03,1.0002739429473877,94961144
2025-07-04,1.0001109838485718,82789552
2025-07-05,1.0003169775009155,62371653
2025-07-06,1.0000150203704834,82539796
2025-07-07,1.0000109672546387,98869894
2025-07-08,1.0008649826049805,85893373
2025-07-09,1.0009690523147583,136207113
2025-07-10,1.0008169412612915,200586111
2025-07-11,1.0006940364837646,213662162
2025-07-12,1.0004559755325317,120219354
2025-07-13,1.0007059574127197,74647118
2025-07-14,1.0005370378494263,115743430
2025-07-15,1.0007779598236084,131636973
2025-07-16,1.0006409883499146,138527736
2025-07-17,1.001065969467163,185110876
2025-07-18,1.001592993736267,217502838
2025-07-19,1.0012710094451904,102388367
2025-07-20,1.0010299682617188,189965045
2025-07-21,1.0012990236282349,192567617
2025-07-22,1.0010590553283691,249429832
2025-07-23,1.0012719631195068,174893589
2025-07-24,1.0013799667358398,125289931
2025-07-25,1.000905990600586,174333542
2025-07-26,1.0010910034179688,137053799
2025-07-27,1.001209020614624,198615345
2025-07-28,1.0008389949798584,192771381
2025-07-29,1.000702977180481,195825975
2025-07-30,1.0010169744491577,478157711
2025-07-31,1.0006669759750366,477284226
2025-08-01,1.0003910064697266,280827052
2025-08-02,1.0006170272827148,187659328
2025-08-03,1.000857949256897,569095009
2025-08-04,1.0008389949798584,332833769
2025-08-05,1.0007630586624146,245139047
2025-08-06,1.0008740425109863,295615440
2025-08-07,1.0010199546813965,362068490
2025-08-08,1.000596046447754,250141992
2025-08-09,1.0010030269622803,268963565
2025-08-10,1.0008889436721802,269692378
2025-08-11,1.0006370544433594,352476539
2025-08-12,1.0004459619522095,512634927
2025-08-13,1.0008150339126587,484724384
2025-08-14,1.0012259483337402,451757864
2025-08-15,1.0012389421463013,283174024
2025-08-16,1.0011980533599854,184193955
2025-08-17,1.0012340545654297,158888125
2025-08-18,1.0013099908828735,227777314
2025-08-19,1.000519037246704,255500660
2025-08-20,1.0007909536361694,227576349
2025-08-21,1.0005450248718262,134837991
2025-08-22,1.0004459619522095,330084254
2025-08-23,1.0003520250320435,258672279
2025-08-24,1.000586986541748,231096160
2025-08-25,1.0006810426712036,290028934
2025-08-26,1.000946044921875,240020676
2025-08-27,1.000756025314331,217874865
2025-08-28,1.0009570121765137,154849384
2025-08-29,1.0005090236663818,278663758
2025-08-30,1.0005890130996704,100816313
2025-08-31,1.0007150173187256,112989566
2025-09-01,1.0006769895553589,197083458
2025-09-02,1.0007270574569702,151334575
2025-09-03,1.00137197971344,143359348
2025-09-04,1.0008950233459473,127748868
2025-09-05,1.0007450580596924,219740933
2025-09-06,1.000985026359558,170552561
2025-09-07,1.0007610321044922,96983232
2025-09-08,1.0006649494171143,718252126
2025-09-09,1.0010559558868408,348133374
2025-09-10,1.000784993171692,196309758
2025-09-11,1.0009210109710693,216599117
2025-09-12,1.001338005065918,192144253
2025-09-13,1.0011370182037354,262677444
2025-09-14,1.0011659860610962,169723612
2025-09-15,1.0010559558868408,281141825
2025-09-16,1.0013409852981567,173437007
2025-09-17,1.0010950565338135,188423869
2025-09-18,1.000952959060669,269914510
2025-09-19,1.0012140274047852,175887440
2025-09-20,1.0009150505065918,105680798
2025-09-21,1.000175952911377,138987028
2025-09-22,1.0014230012893677,482936705
2025-09-23,1.0007959604263306,1163485462
2025-09-24,1.0009479522705078,977263541
2025-09-25,0.9995819926261902,1434542464
2025-09-26,1.0004240274429321,738489945
2025-09-27,1.0003629922866821,415403197
2025-09-28,1.000944972038269,583620206
2025-09-29,1.0012849569320679,753268488
2025-09-30,1.0008939504623413,657043817
2025-10-01,1.0012489557266235,453344512
2025-10-02,1.0009969472885132,510244931
2025-10-03,1.000296950340271,602336738
2025-10-04,1.0005600452423096,387709358
2025-10-05,0.9997850060462952,397923508
2025-10-06,1.0000890493392944,452998786
2025-10-07,1.0000439882278442,388192196
2025-10-08,1.000331997871399,331150874
2025-10-09,1.000527024269104,354313993
2025-10-10,0.9989709854125977,2232955220
2025-10-11,1.0002870559692383,2094638248
2025-10-12,1.0005899667739868,563564200
2025-10-13,1.0005359649658203,344790559
2025-10-14,1.0001029968261719,404945180
2025-10-15,1.0001800060272217,314256288
2025-10-16,0.9995800256729126,484374127
2025-10-17,0.9995899796485901,443062008
2025-10-18,0.999538004398346,275565465
2025-10-19,0.9996200203895569,220334932
2025-10-20,0.9994059801101685,433769535
2025-10-21,0.9996439814567566,824683554
2025-10-22,0.9993469715118408,359894919
2025-10-23,0.9995319843292236,385829571
2025-10-24,0.999360978603363,226816759
2025-10-25,0.9991350173950195,153324949
2025-10-26,0.9992489814758301,254922484
2025-10-27,0.9990670084953308,362412605
2025-10-28,0.9993129968643188,221297231
2025-10-29,0.9994230270385742,290334636
2025-10-30,0.9992629885673523,311700150
2025-10-31,0.9989820122718811,342108146
2025-11-01,0.9989110231399536,273771512
2025-11-02,0.9995059967041016,163087748
2025-11-03,0.9991469979286194,260262428
2025-11-04,0.9991090297698975,424481648
2025-11-05,0.9992960095405579,263693414
2025-11-06,0.9990059733390808,219661614
2025-11-07,0.998878002166748,451724540
2025-11-08,0.9989449977874756,178272025
2025-11-09,0.9991850256919861,144365667
2025-11-10,0.999068021774292,183293822
2025-11-11,0.9989399909973145,127679120
2025-11-12,0.9990829825401306,261312692
2025-11-13,0.9990159869194031,150794141
2025-11-14,0.9985929727554321,257470398
2025-11-15,0.9987630248069763,100986401
2025-11-16,0.9984229803085327,105444688
2025-11-17,0.9982749819755554,247954722
2025-11-18,0.9988549947738647,143917111
2025-11-19,0.9983519911766052,204633958
2025-11-20,0.9982489943504333,209275857
2025-11-21,0.9985799789428711,305938414
2025-11-22,0.9987199902534485,120005980
2025-11-23,0.9990180134773254,81321897
2025-11-24,0.9989960193634033,122009568
2025-11-25,0.9988980293273926,130943135
2025-11-26,0.9993489980697632,93962505
2025-11-27,0.9994410276412964,216434741
2025-11-28,0.999439001083374,164658730
2025-11-29,0.9995290040969849,85830470
2025-11-30,0.9994519948959351,67979849
2025-12-01,0.9993360042572021,124394975
2025-12-02,0.9995290040969849,137732527
2025-12-03,0.9994750022888184,71778422
2025-12-04,0.9993939995765686,128067960
2025-12-05,0.9995560050010681,179475936
2025-12-06,0.9996100068092346,59671716
2025-12-07,0.9997460246086121,131188527
2025-12-08,0.9993749856948853,163813061
2025-12-09,0.9993500113487244,197943270
2025-12-10,0.9995719790458679,152901907
2025-12-11,0.9993910193443298,140335513
2025-12-12,0.999413013458252,129932656
2025-12-13,0.9995859861373901,56324347
2025-12-14,0.9995369911193848,56440542
2025-12-15,0.9993039965629578,83919700
2025-12-16,0.9993360042572021,80333442
2025-12-17,0.9991379976272583,105401455
2025-12-18,0.99891197681427,110319110
2025-12-19,0.9988579750061035,87277816
2025-12-20,0.99897301197052,36402934
2025-12-21,0.9990419745445251,57921335
2025-12-22,0.9986839890480042,92010351
2025-12-23,0.9986469745635986,85716090
2025-12-24,0.9986289739608765,121917033
2025-12-25,0.9986479878425598,75981774
2025-12-26,0.9985340237617493,90243064
2025-12-27,0.9986079931259155,51475281
2025-12-28,0.9986090064048767,40377319
2025-12-29,0.9982200264930725,122709763
2025-12-30,0.9983869791030884,112231245
2025-12-31,0.9981899857521057,77048288
2026-01-01,0.9984040260314941,66174766
2026-01-02,0.9993249773979187,70565921
2026-01-03,0.9994950294494629,70843128
2026-01-04,0.9993540048599243,64089149
2026-01-05,0.9996119737625122,109319942
2026-01-06,0.9994819760322571,206225040
2026-01-07,0.9993720054626465,179766559
2026-01-08,0.9995059967041016,100326465
2026-01-09,0.9991790056228638,62757757
2026-01-10,0.9990699887275696,47325569
2026-01-11,0.9988669753074646,50004137
2026-01-12,0.9994419813156128,109910820
2026-01-13,0.9998859763145447,159454166
2026-01-14,1.0000250339508057,303131515
2026-01-15,0.9997640252113342,197938573
2026-01-16,0.9997349977493286,152051492
2026-01-17,0.9999549984931946,120040209
2026-01-18,0.9998019933700562,153363313
2026-01-19,0.9995869994163513,311369853
2026-01-20,0.9990460276603699,298944669
2026-01-21,0.9993039965629578,134026740
2026-01-22,0.9992989897727966,101616775
2026-01-23,0.9987019896507263,186968478
